Predicted duration,6.0,,,
Predicted error,0.5,,,
Predicted start,04:22:42,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1
2028,[04:23:23.8975475],1136376,102816
2029,[04:23:23.9476990],1128675,93683
2030,[04:23:23.9979134],1143813,99119
2031,[04:23:24.0477986],1109447,95502
2032,[04:23:24.0979741],1118227,101362
2033,[04:23:24.1481841],1060774,102639
2034,[04:23:24.1980973],1184581,94410
2035,[04:23:24.2480163],1174604,101109
2036,[04:23:24.2980197],1137674,96122
2037,[04:23:24.3482211],1103511,99070
2038,[04:23:24.3984461],1142231,96730
2039,[04:23:24.4485016],1118571,93675
2040,[04:23:24.4985559],1142795,96060
2041,[04:23:24.5486426],1069828,94676
2042,[04:23:24.5988754],1124306,103159
2043,[04:23:24.6492638],1130902,94447
2044,[04:23:24.6987915],1113039,97908
2045,[04:23:24.7489659],1089640,92931
2046,[04:23:24.7988807],1096247,89140
2047,[04:23:24.8488627],1141487,100450
2048,[04:23:24.8993768],1139160,98962
2049,[04:23:24.9491680],1163883,89661
2050,[04:23:24.9994414],1139561,98519
2051,[04:23:25.0492420],1150434,94055
2052,[04:23:25.0994775],1091765,94908
2053,[04:23:25.1495495],1136285,97302
2054,[04:23:25.1994365],1128610,96778
2055,[04:23:25.2500583],1159605,93469
2056,[04:23:25.2997714],1135580,99109
2057,[04:23:25.3497541],1142338,95357
2058,[04:23:25.3998372],1173590,98363
2059,[04:23:25.4498601],1131977,95131
2060,[04:23:25.4998486],1134656,91614
2061,[04:23:25.5500688],1078486,94750
2062,[04:23:25.6000818],1143131,101593
2063,[04:23:25.6503764],1156897,90700
2064,[04:23:25.7003967],1121454,91234
2065,[04:23:25.7502979],1132428,92400
2066,[04:23:25.8007172],1196980,94573
2067,[04:23:25.8508377],1153283,92591
2068,[04:23:25.9018551],1112635,90417
2069,[04:23:25.9508896],1134114,91826
2070,[04:23:26.0006552],1117240,96450
2071,[04:23:26.0512523],1163258,98731
2072,[04:23:26.1012931],1109977,94893
2073,[04:23:26.1510949],1171034,94004
2074,[04:23:26.2009579],1114312,93217
2075,[04:23:26.2509985],1186688,96679
2076,[04:23:26.3011473],1180353,89747
2077,[04:23:26.3513299],1189102,93560
2078,[04:23:26.4016507],1175661,99280
2079,[04:23:26.4516773],1146343,92986
2080,[04:23:26.5015875],1147047,93119
2081,[04:23:26.5518858],1147904,99786
2082,[04:23:26.6018231],1173231,100113
2083,[04:23:26.6520506],1095475,95715
2084,[04:23:26.7018970],1168506,98709
2085,[04:23:26.7521400],1138058,97718
2086,[04:23:26.8018845],1148212,96660
2087,[04:23:26.8524876],1117562,98136
2088,[04:23:26.9020342],1129698,96228
2089,[04:23:26.9520625],1123658,92010
2090,[04:23:27.0024008],1154183,96561
2091,[04:23:27.0526493],1098073,96218
2092,[04:23:27.1026016],1130395,92853
2093,[04:23:27.1527282],1088739,93712
2094,[04:23:27.2026201],1168528,93718
2095,[04:23:27.2527236],1211816,97511
2096,[04:23:27.3029987],1162252,97711
2097,[04:23:27.3529053],1195135,97069
2098,[04:23:27.4029249],1147488,95438
2099,[04:23:27.4529466],1144692,95018
2100,[04:23:27.5031390],1145225,102462
2101,[04:23:27.5531315],1084212,98294
2102,[04:23:27.6032712],1076193,101581
2103,[04:23:27.6533632],1069167,90974
2104,[04:23:27.7034566],1082878,90698
2105,[04:23:27.7533162],1158887,95411
2106,[04:23:27.8034237],1143640,97693
2107,[04:23:27.8535643],1136833,97078
2108,[04:23:27.9037372],1073144,98999
2109,[04:23:27.9538502],1106978,97391
2110,[04:23:28.0039101],1159558,94548
2111,[04:23:28.0539065],1109832,96861
2112,[04:23:28.1040968],1181955,93408
2113,[04:23:28.1541152],1134000,96481
2114,[04:23:28.2041714],1118841,93311
2115,[04:23:28.2541187],1150772,93751
2116,[04:23:28.3043399],1142793,95950
2117,[04:23:28.3544666],1142627,94279
2118,[04:23:28.4044677],1140783,97598
2119,[04:23:28.4545164],1107736,92623
2120,[04:23:28.5045351],1101734,95418
2121,[04:23:28.5547972],1061581,96514
2122,[04:23:28.6047728],1102374,100387
2123,[04:23:28.6554608],1061771,96596
2124,[04:23:28.7052953],1119886,93076
2125,[04:23:28.7550882],1126210,93971
2126,[04:23:28.8050464],1130481,96393
2127,[04:23:28.8553447],1154259,95196
2128,[04:23:28.9050725],1114321,93474
2129,[04:23:28.9552834],1143957,98515
2130,[04:23:29.0053567],1078886,97510
2131,[04:23:29.0554378],1155328,96924
2132,[04:23:29.1055751],1124990,96376
2133,[04:23:29.1558495],1098873,98068
2134,[04:23:29.2059343],1116390,100382
2135,[04:23:29.2557271],1145483,98066
2136,[04:23:29.3067076],1110926,100410
2137,[04:23:29.3561555],1129412,95714
2138,[04:23:29.4061153],1108078,97617
2139,[04:23:29.4560547],1186347,99385
2140,[04:23:29.5064356],1136318,95455
2141,[04:23:29.5560459],1122302,91170
2142,[04:23:29.6063112],1084988,96871
2143,[04:23:29.6563790],1175126,99937
2144,[04:23:29.7061945],1115740,96054
2145,[04:23:29.7564314],1129135,95671
2146,[04:23:29.8066943],1156036,91114
2147,[04:23:29.8567943],1155329,90107
2148,[04:23:29.9066104],1201721,95866
2149,[04:23:29.9569841],1137505,95976
2150,[04:23:30.0071411],1147909,92993
2151,[04:23:30.0570501],1075952,98016
2152,[04:23:30.1071034],1115734,94494
2153,[04:23:30.1574270],1140642,93490
2154,[04:23:30.2072704],1145923,92484
2155,[04:23:30.2576831],1133394,90435
2156,[04:23:30.3074452],1169736,100815
2157,[04:23:30.3578279],1110607,100025
2158,[04:23:30.4076026],1211450,96973
2159,[04:23:30.4579170],1132823,96505
2160,[04:23:30.5077491],1162920,98583
2161,[04:23:30.5579391],1164967,99408
2162,[04:23:30.6079364],1078758,100460
2163,[04:23:30.6579977],1147561,92032
2164,[04:23:30.7080537],1097461,102794
2165,[04:23:30.7583689],1162067,102090
2166,[04:23:30.8083177],1113588,96364
2167,[04:23:30.8585573],1127283,98305
2168,[04:23:30.9085361],1129459,95081
2169,[04:23:30.9583780],1133812,97725
2170,[04:23:31.0086536],1194046,98453
2171,[04:23:31.0584101],1144126,95057
2172,[04:23:31.1095458],1114700,97950
2173,[04:23:31.1584983],1150551,96390
2174,[04:23:31.2085385],1135119,100208
2175,[04:23:31.2588697],1088052,100338
2176,[04:23:31.3087128],1132476,96935
2177,[04:23:31.3596127],1151794,100586
2178,[04:23:31.4094020],1141802,97918
2179,[04:23:31.4592938],1134381,94220
2180,[04:23:31.5093803],1169407,95865
2181,[04:23:31.5594548],1074853,97089
2182,[04:23:31.6102521],1113687,101481
2183,[04:23:31.6592490],1183005,100517
2184,[04:23:31.7094765],1098129,91496
2185,[04:23:31.7598537],1089936,95422
2186,[04:23:31.8095560],1145303,99188
2187,[04:23:31.8597676],1103140,98510
2188,[04:23:31.9097655],1170175,95948
2189,[04:23:31.9599142],1085689,97229
2190,[04:23:32.0099781],1105457,92796
2191,[04:23:32.0599899],1166992,93284
2192,[04:23:32.1100232],1163609,99044
2193,[04:23:32.1602661],1094461,96263
2194,[04:23:32.2101480],1138287,96727
2195,[04:23:32.2603765],1111997,96086
2196,[04:23:32.3104400],1126020,99685
2197,[04:23:32.3605133],1136038,101874
2198,[04:23:32.4106291],1134721,96089
2199,[04:23:32.4604323],1141693,90210
2200,[04:23:32.5105923],1144436,98636
2201,[04:23:32.5606359],1124785,95029
2202,[04:23:32.6111920],1090871,94636
2203,[04:23:32.6608587],1128194,100644
2204,[04:23:32.7110377],1107258,97944
2205,[04:23:32.7611250],1146731,92781
2206,[04:23:32.8113162],1207608,95245
2207,[04:23:32.8616435],1160972,99230
2208,[04:23:32.9115017],1068845,93976
2209,[04:23:32.9616254],1162906,97391
2210,[04:23:33.0115807],1148180,94535
2211,[04:23:33.0617189],1157080,96362
2212,[04:23:33.1118521],1095953,96954
2213,[04:23:33.1618440],1154197,100848
2214,[04:23:33.2119356],1172822,100621
2215,[04:23:33.2617324],1152201,92654
2216,[04:23:33.3119881],1051769,100237
2217,[04:23:33.3621094],1102594,98000
2218,[04:23:33.4119711],1152709,100817
2219,[04:23:33.4622435],1161885,98599
2220,[04:23:33.5144508],1093524,99958
2221,[04:23:33.5623983],1127274,91889
2222,[04:23:33.6126811],1095613,95183
2223,[04:23:33.6626609],1148809,96589
2224,[04:23:33.7127391],1146544,94273
2225,[04:23:33.7628994],1115009,100533
2226,[04:23:33.8126972],1064621,99697
2227,[04:23:33.8630884],1129497,93872
2228,[04:23:33.9127123],1163937,106298
2229,[04:23:33.9630342],1143879,98755
2230,[04:23:34.0128518],1097799,102659
2231,[04:23:34.0629937],1074010,97892
2232,[04:23:34.1130894],1157669,97368
2233,[04:23:34.1632238],1139940,93707
2234,[04:23:34.2133401],1110518,94979
2235,[04:23:34.2632377],1130751,99108
2236,[04:23:34.3135353],1154444,98252
2237,[04:23:34.3635923],1187885,96359
2238,[04:23:34.4146655],1112615,97058
2239,[04:23:34.4648278],1138261,94081
2240,[04:23:34.5149061],1126461,99538
2241,[04:23:34.5671058],1152523,98869
2242,[04:23:34.6156523],1133949,97759
2243,[04:23:34.6674671],1160774,92738
2244,[04:23:34.7167351],1158805,97745
2245,[04:23:34.7645381],1140177,95045
2246,[04:23:34.8152951],1154330,96664
2247,[04:23:34.8646943],1151073,98699
2248,[04:23:34.9144265],1105001,105272
2249,[04:23:34.9642146],1138286,101083
2250,[04:23:35.0145407],1129082,97950
2251,[04:23:35.0646486],1139937,98999
2252,[04:23:35.1146167],1102984,100035
2253,[04:23:35.1646607],1112565,98515
2254,[04:23:35.2148480],1097182,94876
2255,[04:23:35.2649398],1171764,98592
2256,[04:23:35.3150454],1135372,102715
2257,[04:23:35.3651535],1054848,104420
2258,[04:23:35.4151791],1113681,94783
2259,[04:23:35.4652738],1121759,98838
2260,[04:23:35.5153432],1121849,96015
2261,[04:23:35.5652503],1065714,100062
2262,[04:23:35.6159123],1097434,95649
2263,[04:23:35.6656701],1126550,99669
2264,[04:23:35.7155010],1194377,92429
2265,[04:23:35.7657385],1149093,99649
2266,[04:23:35.8158715],1110074,94304
2267,[04:23:35.8658266],1157092,86892
2268,[04:23:35.9158987],1084943,97592
2269,[04:23:35.9658007],1101015,96640
2270,[04:23:36.0158241],1142121,96868
2271,[04:23:36.0660564],1104545,95386
2272,[04:23:36.1161663],1185193,91969
2273,[04:23:36.1661383],1123378,98082
2274,[04:23:36.2163943],1179951,97248
2275,[04:23:36.2664393],1114020,99280
2276,[04:23:36.3167245],1108501,98125
2277,[04:23:36.3669877],1074290,94871
2278,[04:23:36.4166735],1107610,99761
2279,[04:23:36.4669526],1169473,96980
2280,[04:23:36.5171243],1136720,96782
2281,[04:23:36.5669586],1160638,97493
2282,[04:23:36.6171991],1172766,98333
2283,[04:23:36.6670625],1125337,94555
2284,[04:23:36.7174103],1162150,92107
2285,[04:23:36.7672457],1122294,99024
2286,[04:23:36.8171469],1085933,94371
2287,[04:23:36.8674179],1103335,99911
2288,[04:23:36.9174557],1184773,98699
2289,[04:23:36.9673804],1115935,95056
2290,[04:23:37.0178212],1089508,92713
2291,[04:23:37.0678986],1127151,101107
2292,[04:23:37.1180186],1107993,105049
2293,[04:23:37.1680515],1150619,98835
2294,[04:23:37.2181247],1105066,97718
2295,[04:23:37.2677324],1151565,104527
2296,[04:23:37.3179071],1171082,96900
2297,[04:23:37.3685441],1120340,98980
2298,[04:23:37.4180584],1118449,95802
2299,[04:23:37.4682740],1103012,97141
2300,[04:23:37.5183946],1071857,95671
2301,[04:23:37.5683596],1135987,95070
2302,[04:23:37.6183863],1121058,99519
2303,[04:23:37.6685810],1156082,100359
2304,[04:23:37.7186533],1127477,97075
2305,[04:23:37.7687803],1111999,98186
2306,[04:23:37.8188644],1137148,96462
2307,[04:23:37.8687955],1145606,96174
2308,[04:23:37.9190297],1093566,96045
2309,[04:23:37.9690162],1154793,101847
2310,[04:23:38.0191252],1087518,94975
2311,[04:23:38.0691046],1155852,100589
2312,[04:23:38.1192328],1134222,99465
2313,[04:23:38.1693585],1173872,92957
2314,[04:23:38.2193008],1142926,95461
2315,[04:23:38.2694599],1136832,92074
2316,[04:23:38.3194632],1153978,93824
2317,[04:23:38.3699676],1160480,98978
2318,[04:23:38.4198168],1083012,92788
2319,[04:23:38.4698002],1165963,94213
2320,[04:23:38.5197694],1164612,98845
2321,[04:23:38.5700101],1090230,95866
2322,[04:23:38.6199463],1175054,96130
2323,[04:23:38.6700441],1082686,94632
2324,[04:23:38.7202349],1173504,94900
2325,[04:23:38.7703500],1095669,100021
2326,[04:23:38.8203553],1133490,97422
2327,[04:23:38.8703629],1157694,99388
2328,[04:23:38.9204326],1151386,100340
2329,[04:23:38.9706386],1144314,98047
2330,[04:23:39.0206464],1166558,95378
2331,[04:23:39.0707682],1104931,97678
2332,[04:23:39.1208666],1137762,97535
2333,[04:23:39.1708942],1116305,99572
2334,[04:23:39.2210007],1132766,97740
2335,[04:23:39.2715663],1127955,95069
2336,[04:23:39.3215945],1141794,93784
2337,[04:23:39.3710827],1152046,95307
2338,[04:23:39.4213162],1125582,97279
2339,[04:23:39.4713626],1116936,100192
2340,[04:23:39.5211892],1100698,99455
2341,[04:23:39.5714857],1175868,95241
2342,[04:23:39.6216538],1112786,91194
2343,[04:23:39.6714419],1102249,99621
2344,[04:23:39.7235204],1096310,96965
2345,[04:23:39.7722755],1113526,103354
2346,[04:23:39.8221991],1069971,91919
2347,[04:23:39.8730791],1116894,101924
2348,[04:23:39.9238524],1120110,99707
2349,[04:23:39.9720184],1104750,98345
2350,[04:23:40.0225326],1116185,89371
2351,[04:23:40.0725489],1083260,101890
2352,[04:23:40.1225102],1135973,96161
2353,[04:23:40.1724045],1160638,98826
2354,[04:23:40.2223269],1071252,100020
2355,[04:23:40.2738771],1133968,101490
2356,[04:23:40.3228592],1186705,104139
2357,[04:23:40.3731266],1100121,100879
2358,[04:23:40.4228799],1144907,94416
2359,[04:23:40.4730844],1164480,94995
2360,[04:23:40.5230512],1139404,99519
2361,[04:23:40.5728012],1177736,99077
2362,[04:23:40.6235058],1082445,93018
2363,[04:23:40.6732986],1131992,100545
2364,[04:23:40.7235168],1151038,98666
2365,[04:23:40.7735963],1094313,97155
2366,[04:23:40.8233886],1098452,92064
2367,[04:23:40.8736730],1066853,102652
2368,[04:23:40.9235704],1092659,95540
2369,[04:23:40.9740721],1158424,100412
2370,[04:23:41.0237427],1145999,96573
2371,[04:23:41.0736952],1119351,98636
2372,[04:23:41.1241067],1183451,99151
2373,[04:23:41.1740250],1138471,96534
2374,[04:23:41.2240579],1123420,98489
2375,[04:23:41.2741561],1146145,97968
2376,[04:23:41.3243953],1146976,99947
2377,[04:23:41.3745778],1130855,99960
2378,[04:23:41.4242189],1115889,97375
2379,[04:23:41.4742526],1145584,95306
2380,[04:23:41.5245908],1075379,100544
2381,[04:23:41.5745078],1167876,97558
2382,[04:23:41.6245487],1161757,99435
2383,[04:23:41.6744974],1154705,100184
2384,[04:23:41.7246289],1132071,96980
2385,[04:23:41.7748696],1173045,94858
2386,[04:23:41.8249006],1120660,96756
2387,[04:23:41.8751207],1133215,100043
2388,[04:23:41.9248942],1155504,102176
2389,[04:23:41.9754085],1149000,96284
2390,[04:23:42.0251676],1134588,99021
2391,[04:23:42.0752913],1146503,93229
2392,[04:23:42.1254035],1182274,102815
2393,[04:23:42.1752961],1140370,97068
2394,[04:23:42.2254070],1121889,100602
2395,[04:23:42.2754910],1113465,99537
2396,[04:23:42.3257144],1129928,100777
