Predicted duration,1.4,,,
Predicted error,5.9,,,
Predicted start,00:48:20,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
2121,[00:49:55.1540204],48,71,40
2122,[00:49:55.2541388],40,30,56
2123,[00:49:55.3561129],63,53,40
2124,[00:49:55.4559734],48,80,55
2125,[00:49:55.5543089],52,64,39
2126,[00:49:55.6557330],56,71,74
2127,[00:49:55.7545061],58,57,57
2128,[00:49:55.8559859],48,79,54
2129,[00:49:55.9543962],62,87,53
2130,[00:49:56.0556552],60,81,68
2131,[00:49:56.1548142],80,77,55
2132,[00:49:56.2546841],32,46,75
2133,[00:49:56.3549287],85,65,66
2134,[00:49:56.4559007],58,82,62
2135,[00:49:56.5550487],51,64,61
2136,[00:49:56.6573449],72,86,81
2137,[00:49:56.7562719],35,37,73
2138,[00:49:56.8562388],64,77,61
2139,[00:49:56.9552349],59,43,57
2140,[00:49:57.0563015],68,68,42
2141,[00:49:57.1554731],73,65,61
2142,[00:49:57.2553979],61,63,76
2143,[00:49:57.3561584],79,73,66
2144,[00:49:57.4562798],82,51,74
2145,[00:49:57.5568561],42,79,75
2146,[00:49:57.6569907],68,45,33
2147,[00:49:57.7556057],74,83,68
2148,[00:49:57.8561322],75,55,74
2149,[00:49:57.9564638],32,73,51
2150,[00:49:58.0561874],55,48,72
2151,[00:49:58.1560079],76,77,40
2152,[00:49:58.2573351],57,74,60
2153,[00:49:58.3563083],52,71,62
2154,[00:49:58.4570018],51,65,62
2155,[00:49:58.5570186],79,64,58
2156,[00:49:58.6564742],39,50,60
2157,[00:49:58.7566064],73,80,66
2158,[00:49:58.8564685],49,76,75
2159,[00:49:58.9571585],81,65,61
2160,[00:49:59.0568223],40,33,76
2161,[00:49:59.1575325],76,77,73
2162,[00:49:59.2566755],32,53,61
2163,[00:49:59.3569165],73,36,70
2164,[00:49:59.4574816],48,32,74
2165,[00:49:59.5574410],70,38,41
2166,[00:49:59.6575030],70,56,58
2167,[00:49:59.7583053],73,43,40
2168,[00:49:59.8575138],70,67,63
2169,[00:49:59.9577998],60,75,55
2170,[00:50:00.0585726],60,64,62
2171,[00:50:00.1588410],62,75,71
2172,[00:50:00.2577566],64,76,73
2173,[00:50:00.3589901],58,80,58
2174,[00:50:00.4601722],53,76,41
2175,[00:50:00.5577319],45,60,57
2176,[00:50:00.6580393],46,74,61
2177,[00:50:00.7580413],34,59,57
2178,[00:50:00.8580789],31,58,52
2179,[00:50:00.9606309],43,79,58
2180,[00:50:01.0590174],73,83,49
2181,[00:50:01.1589987],65,70,59
2182,[00:50:01.2595536],57,85,71
2183,[00:50:01.3599415],51,82,60
2184,[00:50:01.4587487],35,76,60
2185,[00:50:01.5598826],70,61,60
2186,[00:50:01.6599270],53,83,56
2187,[00:50:01.7592326],61,74,63
2188,[00:50:01.8588889],70,77,72
2189,[00:50:01.9594172],55,68,70
2190,[00:50:02.0595721],68,69,68
2191,[00:50:02.1594386],63,76,46
2192,[00:50:02.2591954],45,88,62
2193,[00:50:02.3603078],65,60,69
2194,[00:50:02.4596021],44,57,63
2195,[00:50:02.5597119],65,68,63
2196,[00:50:02.6592544],46,76,59
2197,[00:50:02.7596892],54,62,66
2198,[00:50:02.8594811],53,45,59
2199,[00:50:02.9617185],54,44,66
2200,[00:50:03.0608697],28,79,48
2201,[00:50:03.1597285],46,62,44
2202,[00:50:03.2603071],39,46,38
2203,[00:50:03.3611512],37,46,46
2204,[00:50:03.4612139],51,71,59
2205,[00:50:03.5606427],55,67,70
2206,[00:50:03.6618280],62,56,68
2207,[00:50:03.7603701],47,69,63
2208,[00:50:03.8603145],43,70,60
2209,[00:50:03.9610637],75,70,60
2210,[00:50:04.0603748],42,62,49
2211,[00:50:04.1606088],55,62,67
2212,[00:50:04.2608971],75,71,39
2213,[00:50:04.3638419],77,61,57
2214,[00:50:04.4627107],71,70,61
2215,[00:50:04.5607312],53,48,56
2216,[00:50:04.6626180],65,64,66
2217,[00:50:04.7609466],63,68,44
2218,[00:50:04.8610997],37,60,66
2219,[00:50:04.9624880],66,64,40
2220,[00:50:05.0611275],66,72,72
2221,[00:50:05.1623733],37,87,64
2222,[00:50:05.2612896],53,60,62
2223,[00:50:05.3614047],65,66,69
2224,[00:50:05.4620918],62,37,57
2225,[00:50:05.5644284],67,67,71
2226,[00:50:05.6615308],59,61,77
2227,[00:50:05.7619480],55,71,78
2228,[00:50:05.8634436],76,70,67
2229,[00:50:05.9639544],69,65,67
2230,[00:50:06.0621301],60,72,46
2231,[00:50:06.1631155],58,60,58
2232,[00:50:06.2621135],44,78,58
2233,[00:50:06.3632227],43,38,68
2234,[00:50:06.4622928],65,87,70
2235,[00:50:06.5622096],58,64,78
2236,[00:50:06.6660926],34,65,78
2237,[00:50:06.7628328],50,66,77
2238,[00:50:06.8630963],58,43,70
2239,[00:50:06.9647311],69,75,55
2240,[00:50:07.0640176],59,73,64
2241,[00:50:07.1626267],64,61,75
2242,[00:50:07.2627107],62,44,65
2243,[00:50:07.3628571],65,64,45
2244,[00:50:07.4634295],73,64,60
2245,[00:50:07.5629919],57,73,64
2246,[00:50:07.6635388],69,88,62
2247,[00:50:07.7634980],60,70,50
2248,[00:50:07.8635377],67,52,43
2249,[00:50:07.9644147],42,86,71
2250,[00:50:08.0647815],63,35,56
2251,[00:50:08.1647347],59,74,60
2252,[00:50:08.2644406],59,61,61
2253,[00:50:08.3652054],57,52,73
2254,[00:50:08.4646084],73,62,60
2255,[00:50:08.5649548],40,77,69
2256,[00:50:08.6650130],54,70,70
2257,[00:50:08.7662455],50,62,59
2258,[00:50:08.8653191],74,74,65
2259,[00:50:08.9656827],56,70,34
2260,[00:50:09.0641866],61,61,58
2261,[00:50:09.1642047],54,38,61
2262,[00:50:09.2648378],54,52,55
2263,[00:50:09.3655705],59,67,48
2264,[00:50:09.4645258],31,70,70
2265,[00:50:09.5660561],21,75,59
2266,[00:50:09.6648811],51,51,38
2267,[00:50:09.7649572],67,58,81
2268,[00:50:09.8653649],65,61,72
2269,[00:50:09.9661558],55,58,72
2270,[00:50:10.0649815],78,69,63
2271,[00:50:10.1668537],67,85,76
2272,[00:50:10.2651762],52,54,77
2273,[00:50:10.3654608],41,63,56
2274,[00:50:10.4671249],70,70,70
2275,[00:50:10.5660267],62,64,58
2276,[00:50:10.6652471],41,66,51
2277,[00:50:10.7670185],61,48,74
2278,[00:50:10.8663561],50,71,66
2279,[00:50:10.9660314],59,84,59
2280,[00:50:11.0667016],60,79,49
2281,[00:50:11.1662586],53,37,53
2282,[00:50:11.2658847],53,76,36
2283,[00:50:11.3662557],45,72,43
2284,[00:50:11.4684419],64,81,46
2285,[00:50:11.5658765],62,60,45
2286,[00:50:11.6671720],47,35,55
2287,[00:50:11.7663484],51,78,52
2288,[00:50:11.8674352],64,61,63
2289,[00:50:11.9686154],50,74,64
2290,[00:50:12.0665268],46,67,39
2291,[00:50:12.1667539],43,58,39
2292,[00:50:12.2666573],44,61,55
2293,[00:50:12.3666648],62,54,52
2294,[00:50:12.4693007],54,65,56
2295,[00:50:12.5668922],65,85,61
2296,[00:50:12.6684035],66,85,56
2297,[00:50:12.7671068],45,55,63
2298,[00:50:12.8688499],71,72,68
2299,[00:50:12.9675980],63,67,55
2300,[00:50:13.0689069],72,72,47
2301,[00:50:13.1676257],58,75,63
2302,[00:50:13.2678389],36,63,60
2303,[00:50:13.3674698],71,57,69
2304,[00:50:13.4673813],48,73,53
2305,[00:50:13.5679941],51,73,57
2306,[00:50:13.6690618],56,78,55
2307,[00:50:13.7681782],51,69,45
2308,[00:50:13.8682354],43,71,50
2309,[00:50:13.9678443],62,69,42
2310,[00:50:14.0679415],60,74,54
2311,[00:50:14.1695208],58,71,60
2312,[00:50:14.2685990],46,52,58
2313,[00:50:14.3690280],58,71,52
2314,[00:50:14.4691634],69,61,77
2315,[00:50:14.5683609],57,82,65
2316,[00:50:14.6698729],56,70,61
2317,[00:50:14.7683711],66,76,37
2318,[00:50:14.8704638],83,54,76
2319,[00:50:14.9690974],71,69,70
2320,[00:50:15.0691590],79,70,51
2321,[00:50:15.1687812],58,71,64
2322,[00:50:15.2688454],72,68,51
2323,[00:50:15.3705101],57,84,64
2324,[00:50:15.4689718],52,72,34
2325,[00:50:15.5700797],73,69,61
2326,[00:50:15.6691638],68,66,67
2327,[00:50:15.7691147],48,78,32
2328,[00:50:15.8705514],68,81,57
2329,[00:50:15.9703730],55,85,64
2330,[00:50:16.0708190],62,81,65
2331,[00:50:16.1700672],62,78,52
2332,[00:50:16.2708682],46,43,70
2333,[00:50:16.3697293],34,67,72
2334,[00:50:16.4710723],50,77,68
2335,[00:50:16.5698985],63,82,77
2336,[00:50:16.6699413],56,70,56
2337,[00:50:16.7700918],62,51,48
2338,[00:50:16.8701160],58,78,71
2339,[00:50:16.9701854],60,75,83
2340,[00:50:17.0708956],40,66,68
2341,[00:50:17.1704669],62,65,56
2342,[00:50:17.2709687],70,82,71
2343,[00:50:17.3709571],42,67,55
2344,[00:50:17.4707331],51,73,51
2345,[00:50:17.5725213],40,47,60
2346,[00:50:17.6717896],49,46,53
2347,[00:50:17.7707346],61,61,64
2348,[00:50:17.8711385],43,74,56
2349,[00:50:17.9720812],58,54,59
2350,[00:50:18.0710025],55,41,49
2351,[00:50:18.1712676],34,70,53
2352,[00:50:18.2711389],35,81,50
2353,[00:50:18.3738085],51,55,54
2354,[00:50:18.4718129],62,78,48
2355,[00:50:18.5724577],44,66,54
2356,[00:50:18.6715870],45,68,56
2357,[00:50:18.7715633],55,65,64
2358,[00:50:18.8732551],61,58,41
2359,[00:50:18.9716507],46,66,34
2360,[00:50:19.0715722],46,53,50
2361,[00:50:19.1720314],31,67,49
2362,[00:50:19.2723229],25,63,61
2363,[00:50:19.3736761],56,68,44
2364,[00:50:19.4725552],48,58,61
2365,[00:50:19.5719669],51,52,54
2366,[00:50:19.6732379],51,52,66
2367,[00:50:19.7739960],58,64,60
2368,[00:50:19.8721368],47,51,50
2369,[00:50:19.9724022],56,58,59
2370,[00:50:20.0728721],36,61,55
2371,[00:50:20.1738528],42,62,71
2372,[00:50:20.2731191],47,70,33
2373,[00:50:20.3732984],46,69,67
2374,[00:50:20.4732839],52,75,41
2375,[00:50:20.5739255],49,48,56
2376,[00:50:20.6733111],57,68,33
2377,[00:50:20.7737643],41,72,50
2378,[00:50:20.8731068],58,73,77
2379,[00:50:20.9732900],48,75,65
2380,[00:50:21.0731931],63,55,70
2381,[00:50:21.1742056],56,74,78
2382,[00:50:21.2738485],76,71,77
2383,[00:50:21.3740536],38,64,58
2384,[00:50:21.4739845],66,50,58
2385,[00:50:21.5735108],38,67,52
2386,[00:50:21.6751790],54,79,69
2387,[00:50:21.7738892],67,44,50
2388,[00:50:21.8764216],69,62,53
2389,[00:50:21.9748545],64,70,52
2390,[00:50:22.0751281],47,72,59
2391,[00:50:22.1741030],59,76,61
2392,[00:50:22.2739444],70,81,79
2393,[00:50:22.3755772],79,73,62
2394,[00:50:22.4748487],37,39,67
2395,[00:50:22.5757010],70,55,61
2396,[00:50:22.6749392],34,75,69
2397,[00:50:22.7758031],59,40,70
2398,[00:50:22.8761068],43,77,57
2399,[00:50:22.9753736],63,57,78
