Predicted duration,5.0,,,
Predicted error,3.8,,,
Predicted start,04:57:35,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
614,[04:57:17.8736146],7747,298106,127397
615,[04:57:18.0237089],7338,322898,122338
616,[04:57:18.1738034],8375,280829,124134
617,[04:57:18.3238978],11093,285546,127623
618,[04:57:18.4739922],10528,357695,97795
619,[04:57:18.6240866],5079,326396,102119
620,[04:57:18.7741810],5135,225795,138214
621,[04:57:18.9242754],10816,309663,124705
622,[04:57:19.0743696],11550,268811,64177
623,[04:57:19.2244640],7209,291628,93928
624,[04:57:19.3745585],10608,364534,98038
625,[04:57:19.5246529],10235,284009,94296
626,[04:57:19.6747473],9581,307920,122747
627,[04:57:19.8248417],8518,242132,126818
628,[04:57:19.9749361],12088,273105,90120
629,[04:57:20.1250304],13089,240158,124059
630,[04:57:20.2751248],5615,314531,84669
631,[04:57:20.4252192],2764,328308,115101
632,[04:57:20.5753137],8046,288219,133113
633,[04:57:20.7254081],8736,331698,119028
634,[04:57:20.8755025],7719,282639,107072
635,[04:57:21.0255968],9484,366856,115010
636,[04:57:21.1756912],4535,364270,103887
637,[04:57:21.3257856],6208,222327,91194
638,[04:57:21.4758800],6833,326605,112769
639,[04:57:21.6259744],11094,334096,108844
640,[04:57:21.7760689],5659,329061,130302
641,[04:57:21.9261633],11456,307012,118626
642,[04:57:22.0762576],11271,272535,137017
643,[04:57:22.2263520],6408,327180,129736
644,[04:57:22.3764464],10595,257659,120660
645,[04:57:22.5265408],5536,276289,136928
646,[04:57:22.6766353],7386,244405,97204
647,[04:57:22.8267297],6732,256594,104919
648,[04:57:22.9768241],12908,282513,86397
649,[04:57:23.1269183],10376,390653,96148
650,[04:57:23.2770127],7063,291750,144431
651,[04:57:23.4271071],6490,356899,147195
652,[04:57:23.5772015],2780,358827,125253
653,[04:57:23.7272960],8120,362164,122403
654,[04:57:23.8773904],10043,318901,108117
655,[04:57:24.0274847],6887,383804,80937
656,[04:57:24.1775791],8802,334868,101235
657,[04:57:24.3276735],8767,313373,95052
658,[04:57:24.4777679],9023,296699,67793
659,[04:57:24.6278623],8486,346104,95874
660,[04:57:24.7779568],9269,323076,141948
661,[04:57:24.9280512],6476,337777,156382
662,[04:57:25.0781455],9219,240276,142173
663,[04:57:25.2282399],6098,343757,120311
664,[04:57:25.3783343],6651,289582,107874
665,[04:57:25.5284287],10549,313876,115268
666,[04:57:25.6785232],8838,336970,95547
667,[04:57:25.8286176],8425,321092,98060
668,[04:57:25.9787120],9940,323459,133354
669,[04:57:26.1288063],8462,237547,102709
670,[04:57:26.2789007],7686,409603,90025
671,[04:57:26.4289951],4738,311120,114115
672,[04:57:26.5790895],6690,310696,127608
673,[04:57:26.7291840],11241,249408,144004
674,[04:57:26.8792784],3725,337559,125408
675,[04:57:27.0293726],10841,356096,129807
676,[04:57:27.1794670],3606,318470,118083
677,[04:57:27.3295614],10861,316604,92697
678,[04:57:27.4796558],9966,265594,137036
679,[04:57:27.6297503],5977,365472,109122
680,[04:57:27.7798447],6544,250892,155770
681,[04:57:27.9299391],4197,419298,117691
682,[04:57:28.0800334],8948,288754,74932
683,[04:57:28.2301278],3833,332054,116191
684,[04:57:28.3802222],11550,315624,134460
685,[04:57:28.5303167],10028,238763,126352
686,[04:57:28.6804111],7077,272147,130677
687,[04:57:28.8305055],6268,327603,127821
688,[04:57:28.9805999],9575,426641,130905
689,[04:57:29.1306941],8179,349128,126728
690,[04:57:29.2807885],8798,234912,175445
691,[04:57:29.4308830],10278,339182,121758
692,[04:57:29.5809774],7018,310450,105622
693,[04:57:29.7310718],4745,409642,107788
694,[04:57:29.8811662],8193,360408,168386
695,[04:57:30.0312605],6483,310979,89038
696,[04:57:30.1813549],9545,340491,131143
697,[04:57:30.3314494],8587,334565,134732
698,[04:57:30.4815438],10403,273087,107516
699,[04:57:30.6316382],7017,285297,133322
700,[04:57:30.7817326],7213,330666,125228
701,[04:57:30.9318270],4371,322589,118931
702,[04:57:31.0819213],5541,248866,112103
703,[04:57:31.2320158],6115,297254,160930
704,[04:57:31.3821102],8223,288938,109624
705,[04:57:31.5322046],10073,381636,106141
706,[04:57:31.6822990],7569,412069,155389
707,[04:57:31.8323934],6408,239658,102933
708,[04:57:31.9824879],-2527,252310,89120
709,[04:57:32.1325821],1134,394121,97803
710,[04:57:32.2826765],11346,285865,113810
711,[04:57:32.4327709],5804,335492,128812
712,[04:57:32.5828653],10020,356331,86537
713,[04:57:32.7329597],8373,279792,146362
714,[04:57:32.8830542],8824,370171,129622
715,[04:57:33.0331485],1989,288734,97588
716,[04:57:33.1832429],-66,329172,103167
717,[04:57:33.3333373],2062,371644,120210
718,[04:57:33.4834317],-1808,314581,118385
719,[04:57:33.6335262],2004,256071,112782
720,[04:57:33.7836206],2534,337091,136058
721,[04:57:33.9337150],-1849,230123,107722
722,[04:57:34.0838092],3591,325074,97175
723,[04:57:34.2339036],-18,320217,144817
724,[04:57:34.3839980],5442,345654,138088
725,[04:57:34.5340925],-1277,352994,77325
726,[04:57:34.6841869],-3463,280892,124077
727,[04:57:34.8342813],4713,364266,127764
728,[04:57:34.9843757],-2316,308092,95602
729,[04:57:35.1344700],1850,377706,86275
730,[04:57:35.2845645],1556,419983,93029
731,[04:57:35.4346589],3772,436453,113216
732,[04:57:35.5847533],-115,297567,82250
733,[04:57:35.7348477],-2918,356761,135624
734,[04:57:35.8849421],1754,347456,72428
735,[04:57:36.0350364],4096,376296,105551
736,[04:57:36.1851308],1812,255077,112877
737,[04:57:36.3352252],1675,345507,92953
738,[04:57:36.4853196],1982,288861,87813
739,[04:57:36.6354140],-2450,283946,89176
740,[04:57:36.7855085],-417,380873,120743
741,[04:57:36.9356029],992,333030,103291
742,[04:57:37.0856972],6898,273307,82305
743,[04:57:37.2357916],7844,364482,126004
744,[04:57:37.3858860],10032,323752,127337
745,[04:57:37.5359805],4707,333065,104107
746,[04:57:37.6860749],10784,306549,124428
747,[04:57:37.8361693],9978,334928,109150
748,[04:57:37.9862637],7488,278491,117928
749,[04:57:38.1363579],10398,314216,153370
750,[04:57:38.2864524],9658,316816,144920
751,[04:57:38.4365468],6795,364560,98893
752,[04:57:38.5866412],5440,416953,122968
753,[04:57:38.7367356],3428,331958,70976
754,[04:57:38.8868300],5290,327863,121149
755,[04:57:39.0369242],7540,240832,124637
756,[04:57:39.1870187],6539,394756,123633
757,[04:57:39.3371131],7820,288315,169000
758,[04:57:39.4872075],8980,276936,102288
759,[04:57:39.6373019],9139,284115,124185
760,[04:57:39.7873963],5736,285349,141690
761,[04:57:39.9374908],2658,379973,100377
762,[04:57:40.0875851],10751,341143,107825
763,[04:57:40.2376795],9026,271562,80464
764,[04:57:40.3877739],7903,271583,104453
765,[04:57:40.5378684],8297,336735,104843
766,[04:57:40.6879628],9083,330033,100402
767,[04:57:40.8380572],12034,228440,105040
768,[04:57:40.9881516],13859,342846,103208
769,[04:57:41.1382458],10863,343925,137284
770,[04:57:41.2883403],7259,296750,106958
771,[04:57:41.4384347],7868,284621,107014
772,[04:57:41.5885291],11303,334417,84284
773,[04:57:41.7386235],7966,274364,102633
774,[04:57:41.8887179],5649,337690,85410
775,[04:57:42.0388123],13046,223275,138042
776,[04:57:42.1889067],11532,291964,133750
777,[04:57:42.3390011],12173,320737,138561
778,[04:57:42.4890955],5318,304762,121083
779,[04:57:42.6391899],8756,282450,89796
780,[04:57:42.7892844],8222,312091,120864
781,[04:57:42.9393788],4085,278797,166706
782,[04:57:43.0894730],7456,292544,101510
783,[04:57:43.2395674],-824,298233,110157
784,[04:57:43.3896619],7461,340770,122033
785,[04:57:43.5397563],5365,306538,103235
786,[04:57:43.6898507],4824,343164,109494
787,[04:57:43.8399451],896,350036,110268
788,[04:57:43.9900395],4042,296189,95403
789,[04:57:44.1401338],3014,294432,134097
790,[04:57:44.2902282],6721,304251,98452
791,[04:57:44.4403226],3547,289940,106763
792,[04:57:44.5904170],9555,327847,130844
793,[04:57:44.7405114],7384,368348,127489
794,[04:57:44.8906059],11578,316276,112980
795,[04:57:45.0407002],9992,326551,100191
796,[04:57:45.1907946],6107,399824,99994
797,[04:57:45.3408890],8213,328628,139647
798,[04:57:45.4909834],8539,272704,127397
799,[04:57:45.6410779],8369,327279,86405
800,[04:57:45.7911723],10390,292048,94171
801,[04:57:45.9412667],7819,363076,134538
802,[04:57:46.0913609],10138,307404,119957
803,[04:57:46.2414554],5984,345421,122928
804,[04:57:46.3915498],6192,345816,116670
805,[04:57:46.5416442],5474,294086,105352
806,[04:57:46.6917386],5176,361276,136057
807,[04:57:46.8418330],7672,332984,118051
808,[04:57:46.9919275],10766,303617,86398
809,[04:57:47.1420217],11821,311867,107764
810,[04:57:47.2921161],4874,336974,112681
811,[04:57:47.4422105],12774,364878,104309
812,[04:57:47.5923050],7770,297815,123952
813,[04:57:47.7423994],10021,361374,101754
814,[04:57:47.8924938],11768,274982,135188
815,[04:57:48.0425881],5134,318737,125532
816,[04:57:48.1926825],5980,339676,115827
817,[04:57:48.3427770],8082,260261,124414
818,[04:57:48.4928714],8499,283040,111329
819,[04:57:48.6429658],4489,346180,104408
820,[04:57:48.7930602],4480,256448,114619
821,[04:57:48.9431546],10854,256681,161627
822,[04:57:49.0932489],710,321610,135426
823,[04:57:49.2433433],8408,261320,111704
824,[04:57:49.3934377],5280,338512,107744
825,[04:57:49.5435321],10491,340163,119044
826,[04:57:49.6936266],5444,295701,96241
827,[04:57:49.8437210],3457,344516,131370
828,[04:57:49.9938154],9587,312891,106733
829,[04:57:50.1439096],4495,303956,90050
830,[04:57:50.2940040],6702,344013,144827
831,[04:57:50.4440985],6703,320494,121464
832,[04:57:50.5941929],8359,343428,114056
833,[04:57:50.7442873],10668,305852,120658
834,[04:57:50.8943817],10415,304479,96651
835,[04:57:51.0444760],7122,280007,123050
836,[04:57:51.1945704],7756,297962,118220
837,[04:57:51.3446648],8012,418698,109188
838,[04:57:51.4947592],5934,302969,123435
839,[04:57:51.6448536],8276,290786,108923
840,[04:57:51.7949481],9454,309725,115070
841,[04:57:51.9450425],5486,320742,101565
842,[04:57:52.0951368],11129,327760,132368
843,[04:57:52.2452312],11890,310147,113661
844,[04:57:52.3953257],9766,349279,113973
845,[04:57:52.5454201],10028,252903,129816
846,[04:57:52.6955145],4483,394966,114123
847,[04:57:52.8456089],8530,293986,129888
848,[04:57:52.9957033],10900,376001,89875
849,[04:57:53.1457976],8860,302383,128705
850,[04:57:53.2958920],6595,297657,103695
851,[04:57:53.4459864],8364,300498,81624
852,[04:57:53.5960808],7575,286859,125558
853,[04:57:53.7461753],8365,277399,104973
854,[04:57:53.8962697],5569,241849,146150
855,[04:57:54.0463639],4845,347757,123138
856,[04:57:54.1964583],4229,314888,111416
857,[04:57:54.3465527],12505,334489,135022
858,[04:57:54.4966472],7461,303475,124206
859,[04:57:54.6467416],5861,323229,85715
860,[04:57:54.7968360],4980,323352,116008
861,[04:57:54.9469304],5835,316594,106555
862,[04:57:55.0970247],7956,242279,133991
863,[04:57:55.2471191],8409,242713,101629
864,[04:57:55.3972135],7972,304894,115163
865,[04:57:55.5473079],7309,202094,101134
866,[04:57:55.6974023],10707,292877,101690
867,[04:57:55.8474968],6606,322561,124629
868,[04:57:55.9975912],8077,390899,117075
869,[04:57:56.1476355],6415,287539,122767
870,[04:57:56.2977299],13907,374758,83269
871,[04:57:56.4478244],11235,310302,126410
872,[04:57:56.5979188],5634,356705,123594
873,[04:57:56.7480132],14429,337452,139775
874,[04:57:56.8981076],4337,341810,91692
875,[04:57:57.0482518],6712,311823,133859
876,[04:57:57.1983463],10378,419240,119435
877,[04:57:57.3484407],8650,379300,97058
878,[04:57:57.4985351],11011,253852,105972
879,[04:57:57.6486295],8157,326173,134099
880,[04:57:57.7987240],7110,255383,132552
881,[04:57:57.9488184],12642,328710,114765
882,[04:57:58.0989126],6906,276709,117502
883,[04:57:58.2490070],9019,354765,103744
884,[04:57:58.3991015],7710,322336,140760
885,[04:57:58.5491959],8320,407986,122309
886,[04:57:58.6992903],13320,292595,96220
887,[04:57:58.8493847],4468,296794,100748
888,[04:57:58.9994791],7645,347903,85384
889,[04:57:59.1495734],5282,262136,78022
890,[04:57:59.2996678],9310,331608,146900
891,[04:57:59.4497622],9153,302129,107381
892,[04:57:59.5998566],7683,335451,75281
893,[04:57:59.7499511],6311,311548,112777
894,[04:57:59.9000455],7192,403433,138497
895,[04:58:00.0501397],9508,250137,127620
896,[04:58:00.2002341],4577,294434,92399
897,[04:58:00.3503286],6667,251632,116981
898,[04:58:00.5004230],10768,301496,105216
899,[04:58:00.6505174],7231,347278,164113
900,[04:58:00.8006118],10548,291885,85746
901,[04:58:00.9507063],4969,222085,136409
902,[04:58:01.1008006],10154,275702,102243
903,[04:58:01.2508950],7954,298649,105789
904,[04:58:01.4009894],5396,292028,95011
905,[04:58:01.5510838],4315,312887,99860
906,[04:58:01.7011783],9080,226542,175106
907,[04:58:01.8512727],12093,315857,97364
908,[04:58:02.0013669],5896,269405,131575
909,[04:58:02.1514613],13372,278716,125103
910,[04:58:02.3015558],4978,318689,112389
911,[04:58:02.4516502],14014,275130,137855
912,[04:58:02.6017446],6344,266397,91696
913,[04:58:02.7518390],11932,368411,91288
914,[04:58:02.9019335],8831,264733,120101
915,[04:58:03.0520277],10705,330339,103122
916,[04:58:03.2021221],11603,311505,87649
917,[04:58:03.3522165],11036,274882,96428
918,[04:58:03.5023110],11421,339558,115867
919,[04:58:03.6524054],7452,294670,115186
920,[04:58:03.8024998],9765,426336,98431
921,[04:58:03.9525942],10262,222600,104104
922,[04:58:04.1026885],10637,331975,125889
923,[04:58:04.2527829],10172,288215,104669
924,[04:58:04.4028773],10681,310563,126268
925,[04:58:04.5529717],9953,400136,120292
926,[04:58:04.7030662],9988,326383,85520
927,[04:58:04.8531606],7820,306059,104693
928,[04:58:05.0032548],10373,295554,108027
929,[04:58:05.1533492],5905,300793,101307
930,[04:58:05.3034437],9942,313959,112193
931,[04:58:05.4535381],8507,304133,123639
932,[04:58:05.6036325],9338,374843,134986
933,[04:58:05.7537269],3421,359214,112824
934,[04:58:05.9038214],4567,365365,120072
935,[04:58:06.0539156],8242,328203,132493
936,[04:58:06.2040100],4079,317025,142382
937,[04:58:06.3541044],7635,306720,81052
938,[04:58:06.5041989],5076,276557,98869
939,[04:58:06.6542933],6223,297414,97454
940,[04:58:06.8043877],4789,357839,110557
941,[04:58:06.9544821],3511,192810,99112
942,[04:58:07.1045765],5656,350073,142084
943,[04:58:07.2546709],3793,270878,133240
944,[04:58:07.4047653],6246,386949,116660
945,[04:58:07.5548597],9321,361850,141304
946,[04:58:07.7049542],2872,451557,120258
947,[04:58:07.8550486],6313,296753,99514
948,[04:58:08.0051428],6307,294490,104378
949,[04:58:08.1552372],9088,323134,94526
950,[04:58:08.3053317],10132,360484,124598
951,[04:58:08.4554261],4852,299238,103951
952,[04:58:08.6055205],10313,327855,96754
953,[04:58:08.7556149],8211,300568,125077
954,[04:58:08.9057094],6716,406556,125019
955,[04:58:09.0558036],10411,312411,145395
956,[04:58:09.2058980],7228,328358,104847
957,[04:58:09.3559924],9710,311615,116516
958,[04:58:09.5060869],10702,289624,134641
959,[04:58:09.6561813],7611,358103,120955
960,[04:58:09.8062757],7456,247186,86318
961,[04:58:09.9563701],9280,329678,111174
962,[04:58:10.1064644],11961,331759,107024
963,[04:58:10.2565588],6538,285777,117696
964,[04:58:10.4066532],11524,323160,136280
965,[04:58:10.5567476],7397,392097,100695
966,[04:58:10.7068421],9025,288663,124314
967,[04:58:10.8569365],9755,356231,129965
968,[04:58:11.0070307],1375,334531,78873
969,[04:58:11.1571251],9198,309093,123530
970,[04:58:11.3072196],9128,308689,147099
971,[04:58:11.4573140],7606,280179,111303
972,[04:58:11.6074084],8726,318981,148583
973,[04:58:11.7575028],8434,293675,142404
974,[04:58:11.9075973],9085,291493,158080
975,[04:58:12.0576915],7788,302675,104011
976,[04:58:12.2077859],9180,396899,141175
977,[04:58:12.3578804],5675,325518,141989
978,[04:58:12.5079748],10072,238743,177926
979,[04:58:12.6580692],8221,293443,139816
980,[04:58:12.8081636],3433,365405,109524
981,[04:58:12.9582581],6818,307757,143910
982,[04:58:13.1083523],7559,315125,84498
983,[04:58:13.2584467],8463,358006,145894
984,[04:58:13.4085411],10587,383155,133413
985,[04:58:13.5586356],7213,370930,97956
986,[04:58:13.7087300],6670,303608,99933
987,[04:58:13.8588244],9936,295962,82763
988,[04:58:14.0089186],5948,303840,114477
989,[04:58:14.1590131],9380,274273,114282
990,[04:58:14.3091075],6428,311457,130351
991,[04:58:14.4592019],6300,385129,120853
992,[04:58:14.6092964],7798,396559,119402
993,[04:58:14.7593908],9820,287581,109045
994,[04:58:14.9094852],6003,353623,132186
995,[04:58:15.0595794],4600,321714,92818
996,[04:58:15.2096739],8564,284934,116368
997,[04:58:15.3597683],6995,317361,109610
998,[04:58:15.5098627],7133,306695,131700
999,[04:58:15.6599571],10867,324014,101341
1000,[04:58:15.8100516],11454,274305,107019
1001,[04:58:15.9601460],10683,294666,142084
1002,[04:58:16.1102402],9047,331524,122914
1003,[04:58:16.2603346],10406,356910,91403
1004,[04:58:16.4104291],6927,335032,117316
1005,[04:58:16.5605235],10426,335131,146873
1006,[04:58:16.7106179],5558,353385,149539
1007,[04:58:16.8607123],5004,301413,113988
1008,[04:58:17.0108066],7675,339651,112381
1009,[04:58:17.1609010],8999,408283,113841
1010,[04:58:17.3109954],7876,293039,138568
1011,[04:58:17.4610899],7634,407196,112111
1012,[04:58:17.6111843],5478,343670,115364
1013,[04:58:17.7612787],7143,309045,100010
1014,[04:58:17.9113731],7553,346454,114419
1015,[04:58:18.0614674],3544,354653,118762
1016,[04:58:18.2115618],10752,307121,143118
1017,[04:58:18.3616562],8295,298565,88330
1018,[04:58:18.5117506],1233,298588,101425
1019,[04:58:18.6618451],4919,248072,106256
1020,[04:58:18.8119395],9523,361112,146835
1021,[04:58:18.9620339],8443,287668,100749
1022,[04:58:19.1121282],7495,289589,114540
1023,[04:58:19.2622226],4729,321020,166984
1024,[04:58:19.4123170],14727,343751,130651
1025,[04:58:19.5624114],8082,262137,94438
1026,[04:58:19.7125059],10244,316676,135596
1027,[04:58:19.8626003],11090,345484,97473
1028,[04:58:20.0126945],3815,263775,108550
1029,[04:58:20.1627889],6356,322140,77233
1030,[04:58:20.3128834],10043,317282,136247
1031,[04:58:20.4629778],5524,320448,111936
1032,[04:58:20.6130722],11225,333142,125563
1033,[04:58:20.7631666],4897,295983,117096
1034,[04:58:20.9132611],4482,277893,118732
1035,[04:58:21.0633054],13084,253776,93681
1036,[04:58:21.2133998],12097,318371,108759
1037,[04:58:21.3634943],8064,314637,116292
1038,[04:58:21.5135887],8960,326988,104215
1039,[04:58:21.6636831],1873,286735,128054
1040,[04:58:21.8137775],2724,323580,121315
1041,[04:58:21.9638720],8976,304078,113731
1042,[04:58:22.1140162],6146,376290,118851
1043,[04:58:22.2641106],6557,292072,113054
1044,[04:58:22.4142050],15631,286013,85036
1045,[04:58:22.5642995],7259,240094,104883
1046,[04:58:22.7143939],7907,367102,153888
1047,[04:58:22.8644883],8298,242906,116654
1048,[04:58:23.0145826],13644,347107,108079
1049,[04:58:23.1646770],7558,375652,111979
1050,[04:58:23.3147714],9539,419785,129484
1051,[04:58:23.4648658],13109,352694,107050
1052,[04:58:23.6149603],9687,324335,128937
1053,[04:58:23.7650547],6790,403394,94134
1054,[04:58:23.9151491],8115,376677,105801
1055,[04:58:24.0652433],9152,387140,79499
1056,[04:58:24.2153377],7394,346680,126695
1057,[04:58:24.3654321],3474,189985,147807
1058,[04:58:24.5155265],5214,309592,101327
1059,[04:58:24.6656210],10823,308776,129045
1060,[04:58:24.8157154],6181,281101,103117
1061,[04:58:24.9658098],9418,338050,125129
1062,[04:58:25.1159041],7463,292326,101978
1063,[04:58:25.2659986],14924,256637,170696
1064,[04:58:25.4160930],6682,307931,95868
1065,[04:58:25.5661874],13263,312130,95779
1066,[04:58:25.7162819],6710,259740,115226
1067,[04:58:25.8663763],8188,340445,99049
1068,[04:58:26.0164705],4632,256643,95507
1069,[04:58:26.1665649],4941,355391,103711
1070,[04:58:26.3166594],1017,223036,143659
1071,[04:58:26.4667538],9253,222234,130191
1072,[04:58:26.6168482],3619,371365,132234
1073,[04:58:26.7669427],3711,235906,106802
1074,[04:58:26.9170371],11577,264985,114226
1075,[04:58:27.0671313],9529,314490,124844
1076,[04:58:27.2172257],4443,334847,127399
1077,[04:58:27.3673202],10111,379709,119036
1078,[04:58:27.5174146],3371,277049,113300
1079,[04:58:27.6675090],8136,356118,120898
1080,[04:58:27.8176035],7391,272935,131170
1081,[04:58:27.9676979],7143,268562,175887
1082,[04:58:28.1177920],11529,222070,124113
1083,[04:58:28.2678864],9845,318006,105478
1084,[04:58:28.4179809],15476,343789,117254
1085,[04:58:28.5680753],14166,314554,109247
1086,[04:58:28.7181697],5256,320423,130600
1087,[04:58:28.8682642],10080,326496,75778
1088,[04:58:29.0183584],11974,350131,105492
1089,[04:58:29.1684528],3617,308467,140086
1090,[04:58:29.3185472],5793,302903,110740
1091,[04:58:29.4686417],7972,334207,137201
1092,[04:58:29.6187361],10527,310228,130330
1093,[04:58:29.7688305],9702,306040,105714
1094,[04:58:29.9189250],7688,304585,113329
1095,[04:58:30.0689693],10365,357729,85711
1096,[04:58:30.2190637],8883,360691,129527
1097,[04:58:30.3691581],10251,354200,153723
1098,[04:58:30.5192526],6773,294578,106119
1099,[04:58:30.6693470],7267,320450,153505
1100,[04:58:30.8194414],8968,379341,170623
1101,[04:58:30.9695359],8747,336397,122110
1102,[04:58:31.1196800],5061,270357,148935
1103,[04:58:31.2697744],6434,305120,115124
1104,[04:58:31.4198688],6542,396686,109389
1105,[04:58:31.5699633],8658,358189,116028
1106,[04:58:31.7200577],8469,303261,92038
1107,[04:58:31.8701521],3565,311226,101859
1108,[04:58:32.0202464],5323,339320,161958
1109,[04:58:32.1703408],7581,328963,144938
1110,[04:58:32.3204352],5740,338532,142954
1111,[04:58:32.4705297],6558,321067,106926
1112,[04:58:32.6206241],8853,263864,128739
1113,[04:58:32.7707185],6126,380601,149369
1114,[04:58:32.9208129],5384,417074,99436
1115,[04:58:33.0709072],9505,243373,102502
1116,[04:58:33.2210016],9679,310739,96855
1117,[04:58:33.3710960],7677,281158,121691
1118,[04:58:33.5211905],7878,261743,140084
1119,[04:58:33.6712849],10066,313741,139422
1120,[04:58:33.8213793],7949,334928,155015
1121,[04:58:33.9714737],5165,282965,124244
1122,[04:58:34.1215680],1537,360630,109252
1123,[04:58:34.2716624],6840,340350,108183
1124,[04:58:34.4217568],7499,331236,114185
1125,[04:58:34.5718513],9133,355831,142027
1126,[04:58:34.7219457],13272,384944,97278
1127,[04:58:34.8720401],11200,263552,122161
1128,[04:58:35.0221343],2261,362559,81805
1129,[04:58:35.1722288],7345,289699,87031
1130,[04:58:35.3223232],11427,199340,137146
1131,[04:58:35.4724176],11769,268327,101159
1132,[04:58:35.6225121],9772,271510,76983
1133,[04:58:35.7726065],6095,378728,150900
1134,[04:58:35.9227009],5071,340654,141193
1135,[04:58:36.0727952],6623,253039,122529
1136,[04:58:36.2228896],6883,440138,143441
1137,[04:58:36.3729840],6535,343822,95919
1138,[04:58:36.5230784],7275,312630,92439
1139,[04:58:36.6731729],8135,296941,79414
1140,[04:58:36.8232673],9955,325453,102757
1141,[04:58:36.9733617],7984,275976,77126
1142,[04:58:37.1234560],10737,336166,117860
1143,[04:58:37.2735504],6082,274962,73745
1144,[04:58:37.4236448],3520,313227,131896
1145,[04:58:37.5737393],2371,276099,107490
1146,[04:58:37.7238337],7139,261688,125528
1147,[04:58:37.8739281],10965,346444,98287
1148,[04:58:38.0240223],5948,286161,140357
1149,[04:58:38.1741168],7631,288709,117004
1150,[04:58:38.3242112],12945,313132,75000
1151,[04:58:38.4743056],8438,279446,132962
1152,[04:58:38.6244001],3527,318676,88509
1153,[04:58:38.7744945],10232,287541,76375
1154,[04:58:38.9245889],8016,329759,112020
1155,[04:58:39.0746831],9330,309261,102616
1156,[04:58:39.2247776],7970,280942,91070
1157,[04:58:39.3748720],4840,283083,117191
1158,[04:58:39.5249664],7615,318572,136665
1159,[04:58:39.6750609],8105,290888,135283
1160,[04:58:39.8251553],10632,275250,77397
1161,[04:58:39.9752497],4439,263168,83134
1162,[04:58:40.1253440],12383,294144,88542
1163,[04:58:40.2754384],10462,310031,103855
1164,[04:58:40.4255328],6286,271276,155273
1165,[04:58:40.5756272],12918,319908,131640
1166,[04:58:40.7257217],7776,344252,100675
1167,[04:58:40.8758161],6191,294185,81083
1168,[04:58:41.0259103],5758,326802,103375
1169,[04:58:41.1760048],3953,332163,93010
1170,[04:58:41.3260992],8989,353693,117867
1171,[04:58:41.4761936],11686,319961,117643
1172,[04:58:41.6262881],7715,385655,127289
1173,[04:58:41.7763825],6885,312221,78009
1174,[04:58:41.9264769],5689,340378,150856
1175,[04:58:42.0765711],11060,257513,82334
1176,[04:58:42.2266656],6779,321532,99309
1177,[04:58:42.3767600],6050,263570,99690
1178,[04:58:42.5268544],11584,276193,95947
1179,[04:58:42.6769489],13440,317849,98588
1180,[04:58:42.8270433],9807,364540,106774
1181,[04:58:42.9771377],7414,246066,115554
1182,[04:58:43.1272320],7735,268952,95061
1183,[04:58:43.2773264],12200,325879,126005
1184,[04:58:43.4274208],4482,308929,108450
1185,[04:58:43.5775152],6411,332557,143503
1186,[04:58:43.7276097],6810,288183,117624
1187,[04:58:43.8777041],5227,338357,110298
1188,[04:58:44.0277983],14037,341687,104486
1189,[04:58:44.1778928],12488,246283,111227
1190,[04:58:44.3279872],6794,244818,124706
1191,[04:58:44.4780816],4583,259239,146437
1192,[04:58:44.6281760],12890,304215,111690
1193,[04:58:44.7782705],7369,358045,115173
1194,[04:58:44.9283649],7459,380489,111643
1195,[04:58:45.0784591],7270,313887,120757
1196,[04:58:45.2285536],6365,399295,103506
1197,[04:58:45.3786480],6057,366065,105484
1198,[04:58:45.5287424],2917,299545,91266
1199,[04:58:45.6788369],8859,333766,105090
1200,[04:58:45.8289313],9544,330647,107773
1201,[04:58:45.9790257],7009,297848,139866
1202,[04:58:46.1291198],2807,297324,120388
1203,[04:58:46.2792143],11153,288943,100529
1204,[04:58:46.4293087],6936,362645,102230
1205,[04:58:46.5794031],4462,239514,86593
1206,[04:58:46.7294976],7170,339835,127216
1207,[04:58:46.8795920],6508,221188,121106
1208,[04:58:47.0296862],4148,269041,120079
1209,[04:58:47.1797806],15098,243508,129994
1210,[04:58:47.3298751],5887,296687,129707
1211,[04:58:47.4799695],12308,352000,66521
1212,[04:58:47.6300639],9558,256673,126357
1213,[04:58:47.7801584],5045,306624,101995
1214,[04:58:47.9302528],3646,290713,131170
1215,[04:58:48.0803471],18505,305042,118238
1216,[04:58:48.2304414],3124,272670,108346
1217,[04:58:48.3805360],5291,328457,108978
1218,[04:58:48.5306304],9441,281286,129925
1219,[04:58:48.6807248],11023,361993,133764
1220,[04:58:48.8308193],7920,300943,107750
1221,[04:58:48.9809137],9232,230365,117321
1222,[04:58:49.1310078],7602,279378,123497
1223,[04:58:49.2811023],8450,302203,91062
1224,[04:58:49.4311967],5451,203720,97321
1225,[04:58:49.5812911],4641,326190,119550
1226,[04:58:49.7313855],12131,301259,96946
1227,[04:58:49.8814800],6246,334834,104983
1228,[04:58:50.0315742],9777,244759,112934
1229,[04:58:50.1816686],10478,331446,107192
1230,[04:58:50.3317631],8059,308829,120479
1231,[04:58:50.4818575],5355,336880,118981
1232,[04:58:50.6319519],11169,316750,112692
1233,[04:58:50.7820464],8640,277359,95916
1234,[04:58:50.9321408],8849,393166,117971
