Predicted duration,0.52,,,
Predicted error,0.2,,,
Predicted start,00:22:05,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1
709,[00:22:20.6580503],35551,363527
710,[00:22:20.7090682],33800,372732
711,[00:22:20.7602772],30763,360556
712,[00:22:20.8085422],34264,348612
713,[00:22:20.8589703],33099,357895
714,[00:22:20.9083772],36520,363345
715,[00:22:20.9582632],33967,360887
716,[00:22:21.0089461],35098,364666
717,[00:22:21.0595841],34632,361012
718,[00:22:21.1090202],35086,363183
719,[00:22:21.1588876],32427,347331
720,[00:22:21.2092512],36833,342615
721,[00:22:21.2603214],35971,350569
722,[00:22:21.3091389],36123,351798
723,[00:22:21.3596298],37676,371884
724,[00:22:21.4096695],33714,370005
725,[00:22:21.4599886],34020,355337
726,[00:22:21.5102602],33469,350637
727,[00:22:21.5603898],30559,357497
728,[00:22:21.6101993],33464,356806
729,[00:22:21.6606158],28566,364333
730,[00:22:21.7103900],33955,364659
731,[00:22:21.7620253],28568,363159
732,[00:22:21.8103368],34572,354038
733,[00:22:21.8605856],31415,346137
734,[00:22:21.9104754],34294,366732
735,[00:22:21.9610102],32444,350435
736,[00:22:22.0106122],33759,366723
737,[00:22:22.0609655],28798,349443
738,[00:22:22.1106267],30244,341036
739,[00:22:22.1612212],33102,341413
740,[00:22:22.2111778],33765,351505
741,[00:22:22.2620823],37833,346014
742,[00:22:22.3113537],32213,365895
743,[00:22:22.3613834],34070,368974
744,[00:22:22.4115942],30386,377744
745,[00:22:22.4618946],29163,374480
746,[00:22:22.5117629],32477,358340
747,[00:22:22.5617479],35745,351753
748,[00:22:22.6115247],33697,354474
749,[00:22:22.6617708],34884,363924
750,[00:22:22.7111885],36489,360326
751,[00:22:22.7609729],34392,357809
752,[00:22:22.8112478],34664,355350
753,[00:22:22.8615953],37719,365853
754,[00:22:22.9114448],32737,348612
755,[00:22:22.9613448],37352,360606
756,[00:22:23.0113569],38000,368792
757,[00:22:23.0621752],39961,365929
758,[00:22:23.1127182],35230,364656
759,[00:22:23.1622738],36204,366027
760,[00:22:23.2116395],39477,361766
761,[00:22:23.2629355],36746,361106
762,[00:22:23.3119534],34277,359203
763,[00:22:23.3622924],36519,351108
764,[00:22:23.4119461],38447,361425
765,[00:22:23.4624573],33301,367942
766,[00:22:23.5144266],36049,359981
767,[00:22:23.5628979],36750,348038
768,[00:22:23.6134822],35680,341376
769,[00:22:23.6633734],36657,366910
770,[00:22:23.7127566],38446,378498
771,[00:22:23.7627040],36890,345451
772,[00:22:23.8128861],36096,351849
773,[00:22:23.8633276],33393,354133
774,[00:22:23.9132001],36680,365470
775,[00:22:23.9630760],37723,357107
776,[00:22:24.0129347],40239,363576
777,[00:22:24.0648900],37534,355882
778,[00:22:24.1195321],37478,362284
779,[00:22:24.1644096],38496,353409
780,[00:22:24.2130934],39888,356080
781,[00:22:24.2631721],40817,364403
782,[00:22:24.3134288],38684,344437
783,[00:22:24.3640231],36673,345661
784,[00:22:24.4143838],36245,354774
785,[00:22:24.4644393],33608,358943
786,[00:22:24.5138376],32961,342695
787,[00:22:24.5640743],35673,348081
788,[00:22:24.6151522],32410,344224
789,[00:22:24.6647556],36218,344439
790,[00:22:24.7150874],37130,337817
791,[00:22:24.7643845],37701,344909
792,[00:22:24.8154623],36870,351978
793,[00:22:24.8651543],34058,346591
794,[00:22:24.9154389],33929,361779
795,[00:22:24.9650279],32122,347907
796,[00:22:25.0154278],37175,359972
797,[00:22:25.0657935],34021,349210
798,[00:22:25.1154705],34404,361138
799,[00:22:25.1657721],32283,343213
800,[00:22:25.2158780],33737,335192
801,[00:22:25.2658568],35678,343626
802,[00:22:25.3162396],34083,323740
803,[00:22:25.3659556],34100,339988
804,[00:22:25.4156379],34167,328400
805,[00:22:25.4658691],30505,336831
806,[00:22:25.5161078],34651,347222
807,[00:22:25.5663037],34243,330262
808,[00:22:25.6163257],32481,334421
809,[00:22:25.6665051],34443,337199
810,[00:22:25.7226201],33585,331081
811,[00:22:25.7663888],36979,340962
812,[00:22:25.8177530],31368,334786
813,[00:22:25.8668372],33700,350774
814,[00:22:25.9167075],36112,360464
815,[00:22:25.9668543],36704,354090
816,[00:22:26.0171243],33167,358038
817,[00:22:26.0671619],38467,337671
818,[00:22:26.1170701],35801,350387
819,[00:22:26.1673997],34529,333291
820,[00:22:26.2161251],31915,334530
821,[00:22:26.2667234],35114,343141
822,[00:22:26.3170277],34365,331038
823,[00:22:26.3669520],28318,340664
824,[00:22:26.4165873],34749,342257
825,[00:22:26.4680836],31412,337920
826,[00:22:26.5166320],34653,328688
827,[00:22:26.5668203],33118,343538
828,[00:22:26.6168633],32212,342797
829,[00:22:26.6671631],35946,337437
830,[00:22:26.7169301],33523,343659
831,[00:22:26.7686816],34136,350753
832,[00:22:26.8178246],35048,349511
833,[00:22:26.8687195],31679,341418
834,[00:22:26.9174663],33920,324435
835,[00:22:26.9675188],38015,328890
836,[00:22:27.0176442],31962,342861
837,[00:22:27.0678719],34291,338771
838,[00:22:27.1178347],34903,304550
839,[00:22:27.1690429],31868,363342
840,[00:22:27.2252682],35685,345503
841,[00:22:27.2679219],32566,340114
842,[00:22:27.3196058],37108,333254
843,[00:22:27.3689506],36112,334797
844,[00:22:27.4191352],33397,336123
845,[00:22:27.4682234],37303,343127
846,[00:22:27.5182735],36522,345109
847,[00:22:27.5690479],36183,355599
848,[00:22:27.6188160],33289,332138
849,[00:22:27.6687056],35368,350334
850,[00:22:27.7233441],34008,342833
851,[00:22:27.7702234],34190,334473
852,[00:22:27.8225707],32564,341414
853,[00:22:27.8706439],37256,335021
854,[00:22:27.9207078],34748,350083
855,[00:22:27.9700431],33866,338644
856,[00:22:28.0199906],36425,347663
857,[00:22:28.0698084],34267,328836
858,[00:22:28.1201773],39303,338553
859,[00:22:28.1705607],37105,351281
860,[00:22:28.2198721],36199,357792
861,[00:22:28.2701276],40607,339427
862,[00:22:28.3205337],35819,332499
863,[00:22:28.3700871],36525,345369
864,[00:22:28.4199869],34696,342698
865,[00:22:28.4706769],38013,334628
866,[00:22:28.5222581],37745,367450
867,[00:22:28.5733312],36970,335291
868,[00:22:28.6229313],36272,342801
869,[00:22:28.6734382],35875,345630
870,[00:22:28.7214788],37402,333537
871,[00:22:28.7713489],34604,323404
872,[00:22:28.8217748],34806,336878
873,[00:22:28.8715968],32834,334328
874,[00:22:28.9213256],34726,328840
875,[00:22:28.9714145],35593,331843
876,[00:22:29.0214224],36297,334846
877,[00:22:29.0725828],38710,329210
878,[00:22:29.1211630],36467,335087
879,[00:22:29.1711131],35304,333578
880,[00:22:29.2236209],33470,330151
881,[00:22:29.2751361],39292,328751
882,[00:22:29.3251673],35421,340113
883,[00:22:29.3743964],38220,348301
884,[00:22:29.4238332],36139,340885
885,[00:22:29.4730561],34874,332274
886,[00:22:29.5222250],35811,334429
887,[00:22:29.5733880],32609,328803
888,[00:22:29.6233920],35052,345837
889,[00:22:29.6726754],34192,346410
890,[00:22:29.7226278],33579,331819
891,[00:22:29.7733759],34239,339616
892,[00:22:29.8244401],33452,332500
893,[00:22:29.8728126],35690,339676
894,[00:22:29.9221443],34833,325471
895,[00:22:29.9768169],32421,334071
896,[00:22:30.0225570],37130,334265
897,[00:22:30.0730786],36189,338708
898,[00:22:30.1223496],35925,353010
899,[00:22:30.1724731],36637,345079
900,[00:22:30.2231243],36668,333279
901,[00:22:30.2733118],35631,342902
902,[00:22:30.3254374],37404,349290
903,[00:22:30.3727549],37924,345729
904,[00:22:30.4232061],39471,338959
905,[00:22:30.4726804],40504,333583
906,[00:22:30.5238672],39928,333979
907,[00:22:30.5730070],36571,354783
908,[00:22:30.6234345],37845,353754
909,[00:22:30.6731382],37815,351487
910,[00:22:30.7235696],36117,344041
911,[00:22:30.7736730],37824,335177
912,[00:22:30.8240850],36983,348389
913,[00:22:30.8745602],35609,352008
914,[00:22:30.9249076],34511,351748
915,[00:22:30.9761029],33387,325014
916,[00:22:31.0249651],34306,326813
917,[00:22:31.0766205],34633,328309
918,[00:22:31.1322055],33237,339923
919,[00:22:31.1759598],34406,350103
920,[00:22:31.2255320],35760,321418
921,[00:22:31.2740258],37203,345036
922,[00:22:31.3256338],35780,345947
923,[00:22:31.3776848],34080,338054
924,[00:22:31.4262173],35828,348080
925,[00:22:31.4751711],33440,335138
926,[00:22:31.5254636],32620,350427
927,[00:22:31.5754359],34765,338738
928,[00:22:31.6253578],36023,345309
929,[00:22:31.6754140],38714,357963
930,[00:22:31.7254131],35667,337302
931,[00:22:31.7758592],36002,337515
932,[00:22:31.8270532],34116,335363
933,[00:22:31.8755963],37151,344488
934,[00:22:31.9267106],38247,338409
935,[00:22:31.9759455],38831,342382
936,[00:22:32.0258934],38092,340643
937,[00:22:32.0766108],34594,333467
938,[00:22:32.1262582],35781,343707
939,[00:22:32.1763827],34425,359391
940,[00:22:32.2265378],37524,337801
941,[00:22:32.2764404],38867,346016
942,[00:22:32.3272760],36891,339211
943,[00:22:32.3764397],38028,334388
944,[00:22:32.4266373],36554,353648
945,[00:22:32.4769802],38336,337830
946,[00:22:32.5265787],35463,341477
947,[00:22:32.5770662],34108,337332
948,[00:22:32.6269856],37715,345004
949,[00:22:32.6769276],37743,330512
950,[00:22:32.7271207],37049,345694
951,[00:22:32.7776121],39335,330801
952,[00:22:32.8280633],39930,331308
953,[00:22:32.8845822],39463,333782
954,[00:22:32.9274524],38194,348816
955,[00:22:32.9775513],35221,350546
956,[00:22:33.0276505],38308,354588
957,[00:22:33.0782597],35124,347148
958,[00:22:33.1276535],38443,345647
959,[00:22:33.1775220],39794,346088
960,[00:22:33.2280633],36270,341434
961,[00:22:33.2774599],40210,336065
962,[00:22:33.3285745],37070,333554
963,[00:22:33.3779050],36966,335913
964,[00:22:33.4283256],38347,340389
965,[00:22:33.4784843],33945,335044
966,[00:22:33.5285012],37810,339812
967,[00:22:33.5787692],33798,346570
968,[00:22:33.6288125],35124,330834
969,[00:22:33.6785443],34122,339086
970,[00:22:33.7283470],32006,332493
971,[00:22:33.7779221],35541,341614
972,[00:22:33.8301991],36594,333914
973,[00:22:33.8793307],36959,348946
974,[00:22:33.9287444],33892,336422
975,[00:22:33.9784322],36787,341356
976,[00:22:34.0289293],31763,337103
977,[00:22:34.0790881],30591,352734
978,[00:22:34.1290270],33999,336567
979,[00:22:34.1783111],34803,353808
980,[00:22:34.2285175],36745,348510
981,[00:22:34.2790161],41230,343299
982,[00:22:34.3303773],38226,363093
983,[00:22:34.3801299],35702,341081
984,[00:22:34.4287894],36892,356397
985,[00:22:34.4800403],38844,348368
986,[00:22:34.5302613],36763,349752
987,[00:22:34.5800840],39096,373348
988,[00:22:34.6295130],39818,374933
989,[00:22:34.6804079],35379,363238
990,[00:22:34.7297476],31753,359702
991,[00:22:34.7792495],36034,361991
992,[00:22:34.8299499],36974,361961
993,[00:22:34.8812495],35398,344922
994,[00:22:34.9301680],35306,349287
995,[00:22:34.9812492],35018,344152
996,[00:22:35.0367114],33518,342119
997,[00:22:35.0804063],36595,356812
998,[00:22:35.1307232],38584,343877
999,[00:22:35.1801933],36975,349257
1000,[00:22:35.2300383],40354,356197
1001,[00:22:35.2866045],40336,355561
1002,[00:22:35.3317491],39196,340509
1003,[00:22:35.3823490],39192,353662
1004,[00:22:35.4304142],39911,341898
1005,[00:22:35.4805776],34135,340849
1006,[00:22:35.5335203],35682,345313
1007,[00:22:35.5841220],36598,347738
1008,[00:22:35.6321939],35051,346071
1009,[00:22:35.6828690],36017,347771
1010,[00:22:35.7314975],35929,357140
1011,[00:22:35.7818657],37201,346326
1012,[00:22:35.8334868],35354,356825
1013,[00:22:35.8829754],37652,346931
1014,[00:22:35.9330664],39204,340429
1015,[00:22:35.9847321],36458,347302
1016,[00:22:36.0321663],39564,361703
1017,[00:22:36.0818670],37607,345188
1018,[00:22:36.1337694],38230,356208
1019,[00:22:36.1839449],39554,364283
1020,[00:22:36.2342943],37759,352438
1021,[00:22:36.2831996],35070,360162
1022,[00:22:36.3328745],33384,361472
1023,[00:22:36.3830959],37581,358581
1024,[00:22:36.4353700],40152,353923
1025,[00:22:36.4821292],35366,356779
1026,[00:22:36.5330609],36677,339715
1027,[00:22:36.5828117],41926,343435
1028,[00:22:36.6351841],39136,360551
1029,[00:22:36.6840631],40494,354041
1030,[00:22:36.7328082],37257,345123
1031,[00:22:36.7886643],40474,345129
1032,[00:22:36.8430651],38579,347663
1033,[00:22:36.8957759],37948,357147
1034,[00:22:36.9429914],38610,357181
1035,[00:22:36.9916017],38614,345946
1036,[00:22:37.0389529],40720,355292
1037,[00:22:37.0886955],40709,350719
1038,[00:22:37.1348842],38114,347291
1039,[00:22:37.1854196],36437,345944
1040,[00:22:37.2380247],41200,360281
1041,[00:22:37.2891287],40434,350408
1042,[00:22:37.3407155],34015,341866
1043,[00:22:37.3876071],34426,349122
1044,[00:22:37.4380784],41079,353268
1045,[00:22:37.4884765],36945,343126
1046,[00:22:37.5380255],36856,342020
1047,[00:22:37.5873000],38475,342461
1048,[00:22:37.6360690],35665,345344
1049,[00:22:37.6851596],32931,350555
1050,[00:22:37.7385429],36721,333685
1051,[00:22:37.7888821],32225,337771
1052,[00:22:37.8397001],36909,352694
1053,[00:22:37.8905664],39589,337681
1054,[00:22:37.9393889],38186,339464
1055,[00:22:37.9916732],38637,330288
1056,[00:22:38.0416117],37145,338971
1057,[00:22:38.0883463],33592,345270
1058,[00:22:38.1372762],36003,347684
1059,[00:22:38.1916455],40114,348747
1060,[00:22:38.2465017],38728,331278
1061,[00:22:38.2940091],36976,341099
1062,[00:22:38.3428210],39259,353620
1063,[00:22:38.3906046],37873,337948
1064,[00:22:38.4391718],36889,362195
1065,[00:22:38.4875009],36386,339517
1066,[00:22:38.5376434],36201,343299
1067,[00:22:38.5931692],38464,355194
1068,[00:22:38.6468592],40320,330682
1069,[00:22:38.6970254],39857,349142
1070,[00:22:38.7477580],39026,338820
1071,[00:22:38.7953811],38602,339482
1072,[00:22:38.8425193],35140,332243
1073,[00:22:38.8918487],39345,343190
1074,[00:22:38.9445709],37404,328169
1075,[00:22:38.9982364],41260,346026
1076,[00:22:39.0499449],38306,356175
1077,[00:22:39.1002213],38214,323600
1078,[00:22:39.1449472],40090,320757
1079,[00:22:39.1908500],35053,330043
1080,[00:22:39.2418627],36522,340799
1081,[00:22:39.2919645],37990,318262
1082,[00:22:39.3403589],38311,330723
1083,[00:22:39.3889177],34612,329640
1084,[00:22:39.4383901],35554,323687
1085,[00:22:39.4942445],35569,335288
1086,[00:22:39.5431940],35645,346109
1087,[00:22:39.5918245],36929,333573
1088,[00:22:39.6422831],39538,330224
1089,[00:22:39.6958655],37951,322648
1090,[00:22:39.7469407],39623,318120
1091,[00:22:39.7905799],36774,341612
1092,[00:22:39.8397714],36826,335159
1093,[00:22:39.8893564],35078,329541
1094,[00:22:39.9396948],34237,327071
1095,[00:22:39.9898339],36645,345061
1096,[00:22:40.0430121],36338,334573
1097,[00:22:40.0932747],36564,336129
1098,[00:22:40.1405774],39650,329168
1099,[00:22:40.1904696],40379,328781
1100,[00:22:40.2422643],35282,338522
1101,[00:22:40.2905879],37702,328253
1102,[00:22:40.3406820],33250,325559
1103,[00:22:40.3928613],34078,332356
1104,[00:22:40.4400911],33481,322534
1105,[00:22:40.4900178],34240,337892
1106,[00:22:40.5399179],38968,338075
1107,[00:22:40.5903896],39402,343285
1108,[00:22:40.6392724],33164,340290
1109,[00:22:40.6896341],32841,339605
1110,[00:22:40.7387833],35459,323222
1111,[00:22:40.7884385],35104,348540
1112,[00:22:40.8384672],37912,341929
1113,[00:22:40.8897535],35570,345934
1114,[00:22:40.9400374],34189,343602
1115,[00:22:40.9890610],34836,327315
1116,[00:22:41.0394726],37850,335763
1117,[00:22:41.0896868],40140,343728
1118,[00:22:41.1403954],37356,342234
1119,[00:22:41.1901503],37907,354067
1120,[00:22:41.2393075],34129,334011
1121,[00:22:41.2911404],37668,328659
1122,[00:22:41.3415072],39512,353196
1123,[00:22:41.3903866],38959,334907
1124,[00:22:41.4409539],34545,338744
1125,[00:22:41.4908130],34688,331500
1126,[00:22:41.5464133],34559,330724
1127,[00:22:41.5905058],32369,340982
1128,[00:22:41.6471248],31469,330183
1129,[00:22:41.6911604],34389,321540
1130,[00:22:41.7427387],34371,333875
1131,[00:22:41.7906790],36535,333578
1132,[00:22:41.8410112],37280,342315
1133,[00:22:41.8914386],35873,343037
1134,[00:22:41.9412633],37183,352324
1135,[00:22:41.9912758],37640,322695
1136,[00:22:42.0408719],33684,342497
1137,[00:22:42.0912487],34765,336996
1138,[00:22:42.1407810],36987,342445
1139,[00:22:42.1914212],41285,354704
1140,[00:22:42.2411750],37508,340820
1141,[00:22:42.2909379],37847,359866
1142,[00:22:42.3412787],39424,348728
1143,[00:22:42.3912737],35248,361063
1144,[00:22:42.4418659],37344,348401
1145,[00:22:42.4919623],31802,357328
1146,[00:22:42.5417614],36051,328082
1147,[00:22:42.5917871],38705,343677
1148,[00:22:42.6426213],37607,333760
1149,[00:22:42.6933226],37263,341426
1150,[00:22:42.7428979],38155,355591
1151,[00:22:42.7924287],37082,339644
1152,[00:22:42.8415445],35429,333596
1153,[00:22:42.8928895],37350,360446
1154,[00:22:42.9458070],38880,341039
1155,[00:22:42.9974816],39067,345409
1156,[00:22:43.0489917],37311,348435
1157,[00:22:43.0934186],37774,338716
1158,[00:22:43.1427334],33453,346595
1159,[00:22:43.1930146],35297,330666
1160,[00:22:43.2429173],35197,343603
1161,[00:22:43.2923658],39664,349946
1162,[00:22:43.3466392],38085,323418
1163,[00:22:43.3974015],40274,351648
1164,[00:22:43.4438639],40320,350628
1165,[00:22:43.4928535],40944,340066
1166,[00:22:43.5427378],38620,355707
1167,[00:22:43.5939521],41071,349441
1168,[00:22:43.6540155],36874,359551
1169,[00:22:43.6952208],37035,371822
1170,[00:22:43.7466040],35079,341516
1171,[00:22:43.7944177],40303,356139
1172,[00:22:43.8447194],40465,337724
1173,[00:22:43.8942256],40333,354462
1174,[00:22:43.9438761],40274,356518
1175,[00:22:43.9940972],37151,341000
1176,[00:22:44.0445898],35035,347668
1177,[00:22:44.0941290],39256,356322
1178,[00:22:44.1442942],37380,353949
1179,[00:22:44.1946508],37427,353926
1180,[00:22:44.2447068],38127,350342
1181,[00:22:44.2947970],40636,355570
1182,[00:22:44.3450781],37776,346685
1183,[00:22:44.3945007],41107,361096
1184,[00:22:44.4449578],40858,356184
1185,[00:22:44.4960927],37766,363234
1186,[00:22:44.5457533],40274,340053
1187,[00:22:44.5948891],40350,345041
1188,[00:22:44.6459671],41442,326172
1189,[00:22:44.6953106],39263,344042
1190,[00:22:44.7456732],41148,355446
1191,[00:22:44.7952544],40866,362339
1192,[00:22:44.8452335],38501,350359
1193,[00:22:44.8958737],38877,365866
1194,[00:22:44.9458713],37517,345121
1195,[00:22:44.9957329],40613,357308
1196,[00:22:45.0460776],40673,355915
1197,[00:22:45.0960658],38411,351626
1198,[00:22:45.1459858],40965,351843
1199,[00:22:45.1963512],42254,345564
1200,[00:22:45.2487633],38926,360104
1201,[00:22:45.2966977],41579,373345
1202,[00:22:45.3469915],40661,374220
