Predicted duration,22.4,,,
Predicted error,0.7,,,
Predicted start,03:56:57,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1844,[03:57:04.9294782],15521,47000,4198
1845,[03:57:04.9496214],15616,42258,5388
1846,[03:57:04.9696781],13112,45636,5481
1847,[03:57:04.9896850],11677,39012,6701
1848,[03:57:05.0099256],14308,39847,4005
1849,[03:57:05.0299760],15366,40626,4617
1850,[03:57:05.0500344],14543,43067,2002
1851,[03:57:05.0701179],15845,41089,5446
1852,[03:57:05.0901852],15516,40803,3378
1853,[03:57:05.1103418],16986,40560,5194
1854,[03:57:05.1312843],14677,40550,3559
1855,[03:57:05.1504380],15366,44176,4129
1856,[03:57:05.1704735],15725,41098,3615
1857,[03:57:05.1905371],15088,42389,4522
1858,[03:57:05.2106697],16062,41398,5350
1859,[03:57:05.2307268],15651,45086,4193
1860,[03:57:05.2508040],14978,39852,5793
1861,[03:57:05.2708545],13010,39207,3525
1862,[03:57:05.2910406],14788,41409,4935
1863,[03:57:05.3116803],14639,41860,5408
1864,[03:57:05.3311585],14964,41616,4366
1865,[03:57:05.3512271],13707,43663,2833
1866,[03:57:05.3712632],13765,46677,3173
1867,[03:57:05.3913157],14042,43231,3284
1868,[03:57:05.4114029],12621,38336,3637
1869,[03:57:05.4313907],13367,37476,4884
1870,[03:57:05.4516347],14670,37343,3782
1871,[03:57:05.4716768],14090,44689,3964
1872,[03:57:05.4918255],15512,43335,1783
1873,[03:57:05.5119115],14046,41613,4649
1874,[03:57:05.5319370],15074,40787,3991
1875,[03:57:05.5519963],14997,38763,4155
1876,[03:57:05.5720310],14939,43002,5106
1877,[03:57:05.5920764],15716,40907,3976
1878,[03:57:05.6121115],15082,38821,4693
1879,[03:57:05.6323393],14944,42754,4320
1880,[03:57:05.6524520],13455,43278,5355
1881,[03:57:05.6724004],14621,43378,2874
1882,[03:57:05.6924785],13414,38707,2892
1883,[03:57:05.7125378],13034,42034,4673
1884,[03:57:05.7325953],12077,42330,2233
1885,[03:57:05.7527110],13349,39996,2273
1886,[03:57:05.7727875],13549,37374,5164
1887,[03:57:05.7930806],15451,41045,4634
1888,[03:57:05.8131024],13938,39030,5218
1889,[03:57:05.8329856],12553,45489,2194
1890,[03:57:05.8530531],15491,40423,3846
1891,[03:57:05.8731858],14069,40156,3836
1892,[03:57:05.8934370],13788,36901,3211
1893,[03:57:05.9132689],14137,42227,5033
1894,[03:57:05.9333706],11562,41171,5665
1895,[03:57:05.9536264],14215,38365,5129
1896,[03:57:05.9734649],14809,40778,3938
1897,[03:57:05.9936040],13360,37020,2687
1898,[03:57:06.0137236],13855,43717,3161
1899,[03:57:06.0338079],11530,42470,3605
1900,[03:57:06.0541067],11934,41610,2665
1901,[03:57:06.0741227],12626,41016,4158
1902,[03:57:06.0942534],13638,43069,4888
1903,[03:57:06.1141166],11553,43674,2848
1904,[03:57:06.1343416],14245,48386,3220
1905,[03:57:06.1543035],10543,43585,2491
1906,[03:57:06.1744493],13678,40762,4199
1907,[03:57:06.1944424],12641,44672,2240
1908,[03:57:06.2145430],10321,44990,5303
1909,[03:57:06.2347530],12926,42040,3835
1910,[03:57:06.2546628],12743,41304,4126
1911,[03:57:06.2747113],13975,41449,3644
1912,[03:57:06.2947246],13509,40199,4929
1913,[03:57:06.3149728],11186,43273,3870
1914,[03:57:06.3350715],13609,40478,5036
1915,[03:57:06.3551195],13173,45420,5035
1916,[03:57:06.3751121],12023,42891,3595
1917,[03:57:06.3952355],11692,40034,4278
1918,[03:57:06.4153759],12754,44490,4213
1919,[03:57:06.4353742],12051,45175,3398
1920,[03:57:06.4556142],14019,43769,2715
1921,[03:57:06.4755149],12337,42912,4567
1922,[03:57:06.4956117],14724,43673,4935
1923,[03:57:06.5158558],12675,39967,4888
1924,[03:57:06.5358697],13910,40402,2879
1925,[03:57:06.5559233],12188,44493,4554
1926,[03:57:06.5759847],13320,41852,3228
1927,[03:57:06.5959030],12192,38438,2354
1928,[03:57:06.6160443],14634,36491,3022
1929,[03:57:06.6360388],13249,40337,3046
1930,[03:57:06.6561166],11933,42799,2959
1931,[03:57:06.6764064],9746,38641,5049
1932,[03:57:06.6964890],12964,41053,5652
1933,[03:57:06.7166068],13078,43018,5448
1934,[03:57:06.7366793],12239,44773,5114
1935,[03:57:06.7566416],11946,41043,2610
1936,[03:57:06.7766963],10670,44649,2459
1937,[03:57:06.7968192],10080,40194,5031
1938,[03:57:06.8170686],8514,40336,3874
1939,[03:57:06.8370087],8505,38392,4736
1940,[03:57:06.8570379],11708,37882,4260
1941,[03:57:06.8770993],9938,42025,4197
1942,[03:57:06.8971301],10337,42217,3646
1943,[03:57:06.9172657],10641,40631,3502
1944,[03:57:06.9372834],9064,45431,5240
1945,[03:57:06.9574505],10851,39839,2631
1946,[03:57:06.9775391],9580,40439,4028
1947,[03:57:06.9976303],10605,38560,2808
1948,[03:57:07.0177067],11551,39692,3939
1949,[03:57:07.0378246],10408,46254,4267
1950,[03:57:07.0577223],9976,39564,4205
1951,[03:57:07.0778760],10503,43179,3269
1952,[03:57:07.0979695],9494,39229,4075
1953,[03:57:07.1180339],11628,40119,2110
1954,[03:57:07.1382214],7516,39812,3374
1955,[03:57:07.1583001],12232,39686,3101
1956,[03:57:07.1782984],9856,39713,2104
1957,[03:57:07.1984476],10652,39452,3110
1958,[03:57:07.2185472],10273,38786,4635
1959,[03:57:07.2385116],12389,42038,5125
1960,[03:57:07.2585102],11079,41633,4456
1961,[03:57:07.2786431],12150,41406,3929
1962,[03:57:07.2986844],11081,40065,3177
1963,[03:57:07.3189056],10998,42345,4331
1964,[03:57:07.3388922],8647,40255,2305
1965,[03:57:07.3590334],12357,37746,2524
1966,[03:57:07.3791013],10487,38074,4469
1967,[03:57:07.3992921],11194,41461,3811
1968,[03:57:07.4192994],8470,36150,4420
1969,[03:57:07.4393901],7972,40966,3429
1970,[03:57:07.4594349],10123,41664,4104
1971,[03:57:07.4794588],10691,43623,3888
1972,[03:57:07.4995497],10695,40310,3469
1973,[03:57:07.5197114],7874,37243,2030
1974,[03:57:07.5396962],11401,40375,4194
1975,[03:57:07.5598904],11240,36754,3616
1976,[03:57:07.5799206],9393,36643,4353
1977,[03:57:07.5999768],11979,35179,4543
1978,[03:57:07.6200022],12698,35900,1941
1979,[03:57:07.6402234],9816,38062,4362
1980,[03:57:07.6606945],10918,37224,3557
1981,[03:57:07.6801663],9388,42193,3680
1982,[03:57:07.7003562],11171,40252,2441
1983,[03:57:07.7204321],11745,37341,4336
1984,[03:57:07.7407240],9615,38918,4379
1985,[03:57:07.7611102],11857,37865,4562
1986,[03:57:07.7808097],9284,38818,4976
1987,[03:57:07.8011386],9163,36561,3500
1988,[03:57:07.8208431],8996,35525,3705
1989,[03:57:07.8409575],10043,40028,3511
1990,[03:57:07.8610486],12355,37967,3807
1991,[03:57:07.8810936],11893,41098,3423
1992,[03:57:07.9011754],9424,36083,5256
1993,[03:57:07.9211641],10164,33611,4642
1994,[03:57:07.9413194],13084,41556,4847
1995,[03:57:07.9619794],11531,37811,4924
1996,[03:57:07.9815916],12975,40554,4735
1997,[03:57:08.0016131],14790,40633,2634
1998,[03:57:08.0217806],12444,36191,4690
1999,[03:57:08.0418333],10279,35906,3530
2000,[03:57:08.0619423],10122,36774,3525
2001,[03:57:08.0818217],11262,38555,2510
2002,[03:57:08.1019730],13909,37316,2688
2003,[03:57:08.1220385],12175,37254,4200
2004,[03:57:08.1422014],12784,38520,2861
2005,[03:57:08.1622283],11966,39804,2582
2006,[03:57:08.1823457],13809,41119,4389
2007,[03:57:08.2024282],12052,41882,3291
2008,[03:57:08.2224963],13897,40360,2579
2009,[03:57:08.2425848],14734,37382,3442
2010,[03:57:08.2626140],13171,41767,5380
2011,[03:57:08.2826627],13427,37991,2942
2012,[03:57:08.3026840],14679,39328,5498
2013,[03:57:08.3228082],12385,38137,2636
2014,[03:57:08.3430574],13326,36594,3238
2015,[03:57:08.3629760],12212,37597,2727
2016,[03:57:08.3831444],15012,37375,3307
2017,[03:57:08.4032272],14260,43418,3039
2018,[03:57:08.4232215],13542,43120,3212
2019,[03:57:08.4433176],14010,40897,4357
2020,[03:57:08.4632434],13456,44610,4277
2021,[03:57:08.4834263],12634,43435,4318
2022,[03:57:08.5035095],12993,44186,5280
2023,[03:57:08.5236219],12703,40070,3969
2024,[03:57:08.5442828],13919,39998,3700
2025,[03:57:08.5638358],13885,38178,3329
2026,[03:57:08.5838578],12190,40988,2920
2027,[03:57:08.6039452],11787,36259,3605
2028,[03:57:08.6240230],13424,36753,4955
2029,[03:57:08.6441164],13770,39851,2908
2030,[03:57:08.6642184],13160,37895,3119
2031,[03:57:08.6841770],14268,39636,2914
2032,[03:57:08.7043394],13214,39997,4067
2033,[03:57:08.7243437],13271,38193,4714
2034,[03:57:08.7451098],12759,39192,3534
2035,[03:57:08.7647020],14792,43774,2896
2036,[03:57:08.7846221],14457,43428,3409
2037,[03:57:08.8047847],12871,39937,3245
2038,[03:57:08.8248231],12260,41959,5091
2039,[03:57:08.8448501],14497,37132,3827
2040,[03:57:08.8650311],11946,36501,4367
2041,[03:57:08.8850745],14238,40215,4569
2042,[03:57:08.9051536],14484,39037,4500
2043,[03:57:08.9252251],14560,41834,2723
2044,[03:57:08.9453092],14783,41902,3083
2045,[03:57:08.9653495],15529,42981,4079
2046,[03:57:08.9854571],13870,43392,2830
2047,[03:57:09.0055145],12614,41375,4327
2048,[03:57:09.0257366],13459,41211,3053
2049,[03:57:09.0457252],12354,39420,5491
2050,[03:57:09.0657648],13370,40215,4245
2051,[03:57:09.0858492],14198,40908,5852
2052,[03:57:09.1059442],11441,43821,3895
2053,[03:57:09.1260740],11952,42164,3224
2054,[03:57:09.1459950],8818,38542,4320
2055,[03:57:09.1662428],11856,40709,4939
2056,[03:57:09.1861743],13592,44189,5087
2057,[03:57:09.2062251],14076,45777,2878
2058,[03:57:09.2263444],12595,46326,3306
2059,[03:57:09.2464410],12459,38974,5304
2060,[03:57:09.2665639],13044,38988,2873
2061,[03:57:09.2865416],9970,42698,2101
2062,[03:57:09.3065614],11930,39875,2237
2063,[03:57:09.3270152],14380,41713,2530
2064,[03:57:09.3467239],11934,44838,5748
2065,[03:57:09.3669177],10562,40391,3256
2066,[03:57:09.3870054],12308,40413,5709
2067,[03:57:09.4070816],9705,41153,4124
2068,[03:57:09.4272101],13162,38692,3586
2069,[03:57:09.4473028],11930,38503,2550
2070,[03:57:09.4673040],11545,44521,4131
2071,[03:57:09.4872818],13018,44913,3130
2072,[03:57:09.5073971],14516,38802,4244
2073,[03:57:09.5275703],11014,44885,4513
2074,[03:57:09.5480787],14736,40151,4099
2075,[03:57:09.5677075],12830,43656,2046
2076,[03:57:09.5876508],13166,44034,4745
2077,[03:57:09.6078527],14333,45652,4149
2078,[03:57:09.6279416],11498,44579,3260
2079,[03:57:09.6480179],15591,43645,5485
2080,[03:57:09.6682195],14941,44638,3289
2081,[03:57:09.6881814],14885,41802,3001
2082,[03:57:09.7083060],13818,42290,4054
2083,[03:57:09.7282999],13652,42494,2744
2084,[03:57:09.7483678],12622,45906,5434
2085,[03:57:09.7684991],13438,42567,4756
2086,[03:57:09.7885770],13796,45962,2557
2087,[03:57:09.8085671],12131,41993,5077
2088,[03:57:09.8287806],12331,44043,6078
2089,[03:57:09.8488245],13308,44170,4334
2090,[03:57:09.8687429],14383,47266,7351
2091,[03:57:09.8889249],14761,45778,4058
2092,[03:57:09.9088536],15282,47211,4197
2093,[03:57:09.9290080],15326,44663,5129
2094,[03:57:09.9491166],15771,45478,5662
2095,[03:57:09.9693785],15811,42185,4066
2096,[03:57:09.9893161],14810,45812,5001
2097,[03:57:10.0094295],14668,47968,4166
2098,[03:57:10.0297079],11412,47029,3400
2099,[03:57:10.0495843],11891,45368,2650
2100,[03:57:10.0696466],13602,42483,2369
2101,[03:57:10.0899070],10023,43415,4701
2102,[03:57:10.1097670],12978,41135,4064
2103,[03:57:10.1298610],13186,48841,1959
2104,[03:57:10.1499416],13484,39261,5159
2105,[03:57:10.1701389],12174,44313,5132
2106,[03:57:10.1901214],12615,43121,5155
2107,[03:57:10.2101594],12194,42320,3992
2108,[03:57:10.2303210],8656,47904,2800
2109,[03:57:10.2505061],13488,45156,5516
2110,[03:57:10.2704897],13939,44951,2918
2111,[03:57:10.2905593],14310,44260,5151
2112,[03:57:10.3106616],12612,42873,4287
2113,[03:57:10.3309085],13941,44024,3408
2114,[03:57:10.3507796],13447,45659,4944
2115,[03:57:10.3709727],12951,43173,6038
2116,[03:57:10.3909199],13388,46055,2342
2117,[03:57:10.4109885],11850,47612,3547
2118,[03:57:10.4311033],14758,45605,3902
2119,[03:57:10.4510543],13175,46907,4530
2120,[03:57:10.4712061],15538,47405,2293
2121,[03:57:10.4912725],12034,46651,4966
2122,[03:57:10.5115006],9123,46392,4368
2123,[03:57:10.5315260],13542,48000,6026
2124,[03:57:10.5515256],10536,42194,5867
2125,[03:57:10.5715773],13827,44902,4452
2126,[03:57:10.5916168],12821,42219,5242
2127,[03:57:10.6117361],13733,46282,4573
2128,[03:57:10.6317035],11617,45407,2324
2129,[03:57:10.6521121],13532,48643,2701
2130,[03:57:10.6720016],14475,45151,5159
2131,[03:57:10.6920031],13607,47472,3444
2132,[03:57:10.7121933],10249,44262,4394
2133,[03:57:10.7322876],12574,38263,3940
2134,[03:57:10.7523518],13580,44242,3408
2135,[03:57:10.7723460],11597,46396,3347
2136,[03:57:10.7926007],10423,47756,2959
2137,[03:57:10.8125756],11126,45752,4167
2138,[03:57:10.8326012],9888,44685,4042
2139,[03:57:10.8529160],9809,40129,4914
2140,[03:57:10.8729812],10064,39864,2345
2141,[03:57:10.8930547],8832,37741,4333
2142,[03:57:10.9130391],10635,36612,5271
2143,[03:57:10.9330554],8919,39390,4375
2144,[03:57:10.9532430],8666,35620,4887
2145,[03:57:10.9732159],10044,34983,3202
2146,[03:57:10.9933244],9878,31579,3901
2147,[03:57:11.0133530],10489,27344,3930
2148,[03:57:11.0335158],9060,27466,3557
2149,[03:57:11.0535189],7556,31325,3278
2150,[03:57:11.0735584],8586,25953,3506
2151,[03:57:11.0942961],8182,32759,3691
2152,[03:57:11.1137876],7306,27401,3290
2153,[03:57:11.1338444],6382,22504,2687
2154,[03:57:11.1539609],7402,26148,2540
2155,[03:57:11.1739673],8272,29381,2991
2156,[03:57:11.1940963],8854,30678,2919
2157,[03:57:11.2140417],7547,26371,2787
2158,[03:57:11.2341418],8122,26227,3498
2159,[03:57:11.2541557],8210,33879,3671
2160,[03:57:11.2742896],7357,29824,4267
2161,[03:57:11.2943781],7469,28605,5164
2162,[03:57:11.3146022],8234,25848,3651
2163,[03:57:11.3346596],9024,31271,2817
2164,[03:57:11.3547227],10077,35853,2623
2165,[03:57:11.3748634],8819,33420,4634
2166,[03:57:11.3949239],10480,34268,2755
2167,[03:57:11.4149734],8468,27170,4366
2168,[03:57:11.4350472],6926,31969,1671
2169,[03:57:11.4551172],8255,30926,2901
2170,[03:57:11.4751998],8472,31401,3145
2171,[03:57:11.4953664],7956,30579,4134
2172,[03:57:11.5154597],8287,32008,2789
2173,[03:57:11.5355428],8987,31725,4028
2174,[03:57:11.5555964],8441,32933,2575
2175,[03:57:11.5756695],10182,30868,3091
2176,[03:57:11.5956463],9325,30787,2504
2177,[03:57:11.6157897],11822,34896,1828
2178,[03:57:11.6358333],11508,33872,2553
2179,[03:57:11.6558955],12422,31489,1912
2180,[03:57:11.6760770],12121,35491,4926
2181,[03:57:11.6960764],10781,34138,3334
2182,[03:57:11.7162607],11310,33909,5189
2183,[03:57:11.7362492],12929,34932,4809
2184,[03:57:11.7563311],11716,39528,2355
2185,[03:57:11.7765012],11709,36239,2635
2186,[03:57:11.7965091],10671,37201,2438
2187,[03:57:11.8165492],11929,36574,2070
2188,[03:57:11.8366143],11928,36032,5238
2189,[03:57:11.8566076],12010,39549,3413
2190,[03:57:11.8768100],12501,38600,2623
2191,[03:57:11.8968075],11485,35184,5164
2192,[03:57:11.9169195],11869,37623,4563
2193,[03:57:11.9370086],10411,33768,4633
2194,[03:57:11.9571279],11363,35479,4075
2195,[03:57:11.9771185],10829,35753,4616
2196,[03:57:11.9973477],9012,33149,3448
2197,[03:57:12.0173445],11863,35928,4103
2198,[03:57:12.0375602],11853,35513,4647
2199,[03:57:12.0574554],10413,32915,3838
2200,[03:57:12.0780134],11036,32738,3928
2201,[03:57:12.0975646],10940,38023,5729
2202,[03:57:12.1177280],11287,36108,5422
2203,[03:57:12.1378249],7790,37715,4409
2204,[03:57:12.1579020],9025,34735,4961
2205,[03:57:12.1780364],8920,38963,4476
2206,[03:57:12.1980297],10368,32775,4452
2207,[03:57:12.2181155],9624,38514,5098
2208,[03:57:12.2381779],10674,31677,4220
2209,[03:57:12.2582536],10419,31884,4509
2210,[03:57:12.2788050],10684,30831,5253
2211,[03:57:12.2985905],11248,36236,3215
2212,[03:57:12.3186036],9260,32017,4330
2213,[03:57:12.3386279],10759,28681,5110
2214,[03:57:12.3586662],9605,35486,3852
2215,[03:57:12.3787740],9392,33456,4876
2216,[03:57:12.3989222],10346,38158,4119
2217,[03:57:12.4189209],10187,36562,3800
2218,[03:57:12.4390328],8972,39556,4550
2219,[03:57:12.4590814],10473,36272,4149
2220,[03:57:12.4791815],12174,39645,3842
2221,[03:57:12.4993545],10676,40244,5131
2222,[03:57:12.5193731],10164,37419,3802
2223,[03:57:12.5393794],11530,35829,3718
2224,[03:57:12.5594908],9160,41176,2135
2225,[03:57:12.5795316],11983,36885,4674
2226,[03:57:12.5997160],12935,37791,4518
2227,[03:57:12.6197026],10801,37043,4525
2228,[03:57:12.6397616],11697,38682,2307
2229,[03:57:12.6597897],12119,39603,4286
2230,[03:57:12.6799359],13048,39835,5172
2231,[03:57:12.7000424],12998,36931,4427
2232,[03:57:12.7200790],13400,38255,2001
2233,[03:57:12.7399495],13097,36330,2977
2234,[03:57:12.7603568],10536,37495,4850
2235,[03:57:12.7802405],10549,41720,3324
2236,[03:57:12.8003210],12203,39343,5211
2237,[03:57:12.8204458],11141,44735,3534
2238,[03:57:12.8405480],11454,42087,4482
2239,[03:57:12.8605380],12758,37746,4359
2240,[03:57:12.8809813],12085,38873,4663
2241,[03:57:12.9006444],12543,40348,2939
2242,[03:57:12.9208131],12645,42776,3426
2243,[03:57:12.9410039],13458,41797,3577
2244,[03:57:12.9611374],9326,42010,3201
2245,[03:57:12.9811376],10520,43845,3255
2246,[03:57:13.0012988],13846,42231,4666
2247,[03:57:13.0213236],14349,42949,3023
2248,[03:57:13.0414216],10857,41896,3046
2249,[03:57:13.0613669],12988,43368,5647
2250,[03:57:13.0813791],14322,40677,2183
2251,[03:57:13.1016821],12685,43970,4290
2252,[03:57:13.1216986],12885,39191,4858
2253,[03:57:13.1416423],14783,40087,4999
2254,[03:57:13.1618187],14225,44796,2082
2255,[03:57:13.1818552],12566,45610,3091
2256,[03:57:13.2019646],13438,38325,3080
2257,[03:57:13.2219660],14629,40987,3325
2258,[03:57:13.2422009],11792,42428,3762
2259,[03:57:13.2620766],12350,41578,2480
2260,[03:57:13.2823558],14440,39079,4303
2261,[03:57:13.3023325],12868,40599,4032
2262,[03:57:13.3224281],15434,42295,4880
2263,[03:57:13.3424769],13749,45093,4753
2264,[03:57:13.3625381],12330,40284,3857
2265,[03:57:13.3825631],13853,41771,3612
2266,[03:57:13.4027202],12986,42343,2226
2267,[03:57:13.4227813],12949,43933,3224
2268,[03:57:13.4428818],12063,41698,4634
2269,[03:57:13.4631304],13113,39630,2930
2270,[03:57:13.4830613],13176,39094,3040
2271,[03:57:13.5030994],11010,41465,2318
2272,[03:57:13.5232934],11087,42221,5229
2273,[03:57:13.5433564],8620,42763,4311
2274,[03:57:13.5634226],9858,41401,4800
2275,[03:57:13.5835157],13530,40791,4138
2276,[03:57:13.6035638],12430,45396,4184
2277,[03:57:13.6235750],14372,44912,4125
2278,[03:57:13.6435755],13243,40356,3020
2279,[03:57:13.6636318],12877,34952,2893
2280,[03:57:13.6837306],11369,45451,4491
2281,[03:57:13.7040928],13751,45111,5096
2282,[03:57:13.7239856],11491,41184,5103
2283,[03:57:13.7441149],12569,45651,4357
2284,[03:57:13.7641717],13717,41724,5283
2285,[03:57:13.7843981],7415,42475,4179
2286,[03:57:13.8043254],13465,46477,4510
2287,[03:57:13.8243641],13516,44498,3691
2288,[03:57:13.8444884],11749,45942,2279
2289,[03:57:13.8646840],10596,44744,4554
2290,[03:57:13.8847217],7288,42616,4443
2291,[03:57:13.9048253],9151,42661,2345
2292,[03:57:13.9247397],8628,46030,5488
2293,[03:57:13.9448529],12848,43742,3598
2294,[03:57:13.9650730],13472,42516,4055
2295,[03:57:13.9850895],12229,43628,5084
2296,[03:57:14.0050437],11544,43131,2038
2297,[03:57:14.0252010],10930,42690,5152
2298,[03:57:14.0452884],11456,43340,3904
2299,[03:57:14.0653748],14521,47329,4041
2300,[03:57:14.0853961],10413,44698,4788
2301,[03:57:14.1054358],10174,47739,5846
2302,[03:57:14.1256294],12607,48093,2358
2303,[03:57:14.1455780],13125,44321,3149
2304,[03:57:14.1656866],11452,44575,5345
2305,[03:57:14.1858431],10472,46587,1760
2306,[03:57:14.2060384],10412,43684,4677
2307,[03:57:14.2259430],13947,44463,5254
2308,[03:57:14.2461664],12538,45187,2866
2309,[03:57:14.2661180],13000,45231,2367
2310,[03:57:14.2862271],9548,47245,2197
2311,[03:57:14.3061758],13960,48322,2518
2312,[03:57:14.3261923],13352,48664,4863
2313,[03:57:14.3463919],15108,44740,1992
2314,[03:57:14.3666131],10053,44033,5355
2315,[03:57:14.3865736],15726,42129,4302
2316,[03:57:14.4066707],14675,40353,5940
2317,[03:57:14.4271259],13898,46760,2269
2318,[03:57:14.4467496],13677,43575,3643
2319,[03:57:14.4669660],14574,45937,4915
2320,[03:57:14.4870128],11040,45369,5319
2321,[03:57:14.5069870],12452,46519,4782
2322,[03:57:14.5272538],15471,45598,3462
2323,[03:57:14.5472244],13302,44535,3231
2324,[03:57:14.5672951],15398,46100,3062
2325,[03:57:14.5873773],17322,41590,5083
2326,[03:57:14.6073291],13654,45414,3312
2327,[03:57:14.6273663],15659,43362,4496
2328,[03:57:14.6475717],15846,48685,2651
2329,[03:57:14.6676878],15226,44684,3781
2330,[03:57:14.6877169],14733,43380,5156
2331,[03:57:14.7078308],12151,42846,4375
2332,[03:57:14.7279475],11530,42856,2182
2333,[03:57:14.7479476],14934,44913,2554
2334,[03:57:14.7680432],11499,49351,4966
2335,[03:57:14.7881570],15825,46008,4362
2336,[03:57:14.8082751],14733,43930,2597
2337,[03:57:14.8283864],12951,45851,5025
2338,[03:57:14.8484249],12247,40368,3759
2339,[03:57:14.8685568],13843,44861,2266
2340,[03:57:14.8885498],13472,45964,3552
2341,[03:57:14.9087954],13308,45138,4561
2342,[03:57:14.9287503],14477,45151,4017
2343,[03:57:14.9487895],12405,45421,3022
2344,[03:57:14.9689738],13022,40100,2830
2345,[03:57:14.9889023],14117,44183,5762
2346,[03:57:15.0095075],11919,46709,4312
2347,[03:57:15.0305160],12861,46310,4762
2348,[03:57:15.0495273],13694,49311,4875
2349,[03:57:15.0695997],14228,51089,4062
2350,[03:57:15.0893903],10885,51256,5208
2351,[03:57:15.1095092],12282,45067,4223
2352,[03:57:15.1295762],14892,47616,4777
2353,[03:57:15.1496287],11586,42951,4361
2354,[03:57:15.1697044],13478,44837,4452
2355,[03:57:15.1898305],15067,42878,3413
2356,[03:57:15.2104343],14601,47966,5075
2357,[03:57:15.2299503],11870,48019,3246
2358,[03:57:15.2499826],12762,43377,4814
2359,[03:57:15.2700620],12050,44969,4742
2360,[03:57:15.2902051],14009,45173,2148
2361,[03:57:15.3103667],11087,47460,3584
2362,[03:57:15.3303977],11281,47603,3001
2363,[03:57:15.3505120],11841,44675,3642
2364,[03:57:15.3705593],14175,46114,3655
2365,[03:57:15.3905422],13978,45855,4136
2366,[03:57:15.4105978],13611,46809,4308
2367,[03:57:15.4307864],13162,47448,5051
2368,[03:57:15.4508352],11667,47107,5209
2369,[03:57:15.4708632],12775,44967,3950
2370,[03:57:15.4909873],14674,46710,4643
2371,[03:57:15.5110279],13559,44798,4659
2372,[03:57:15.5311303],15414,42223,2279
2373,[03:57:15.5513402],12270,40676,4500
2374,[03:57:15.5712994],13181,46787,3873
2375,[03:57:15.5912933],13964,45818,4544
2376,[03:57:15.6114070],13183,45806,4431
2377,[03:57:15.6315448],15416,45740,7371
2378,[03:57:15.6515876],14510,44662,6973
2379,[03:57:15.6716669],16802,45705,5888
2380,[03:57:15.6917616],11903,45150,6126
2381,[03:57:15.7118238],14615,44179,7102
2382,[03:57:15.7319488],17975,43709,6995
2383,[03:57:15.7519546],14407,45591,5752
2384,[03:57:15.7722279],15950,52104,6446
2385,[03:57:15.7923228],15429,46631,7689
2386,[03:57:15.8135993],16657,49564,4288
2387,[03:57:15.8322827],17731,48638,4592
2388,[03:57:15.8523730],16056,49268,3865
2389,[03:57:15.8724351],16269,49325,6199
2390,[03:57:15.8926118],13497,45802,7819
2391,[03:57:15.9126238],15651,43408,4685
2392,[03:57:15.9327040],17088,46415,4363
2393,[03:57:15.9528118],15112,44578,5266
2394,[03:57:15.9728914],15295,43196,5192
2395,[03:57:15.9929311],12627,40387,6528
2396,[03:57:16.0130133],13887,43973,4418
2397,[03:57:16.0330823],13178,41660,2981
2398,[03:57:16.0532379],13886,41900,2777
2399,[03:57:16.0733004],14308,41595,3077
2400,[03:57:16.0934274],12288,36455,2811
2401,[03:57:16.1135018],10809,38873,5555
2402,[03:57:16.1334935],10331,36895,4558
2403,[03:57:16.1535209],12662,35650,2833
2404,[03:57:16.1736524],9336,33131,2901
2405,[03:57:16.1937216],9995,33347,2489
2406,[03:57:16.2137868],10346,32500,4215
2407,[03:57:16.2337974],10839,29782,4372
2408,[03:57:16.2538222],10589,30551,5008
2409,[03:57:16.2738492],8799,28900,3455
2410,[03:57:16.2940280],7521,24563,4127
2411,[03:57:16.3140271],11384,31661,3796
2412,[03:57:16.3341801],8951,28781,2767
2413,[03:57:16.3544017],8531,29365,3338
2414,[03:57:16.3744778],9507,31339,4594
2415,[03:57:16.3945995],8742,33178,4393
2416,[03:57:16.4146372],7692,33988,4205
2417,[03:57:16.4347121],11290,31902,3063
2418,[03:57:16.4547684],9797,28057,2576
2419,[03:57:16.4748639],9759,32277,4591
2420,[03:57:16.4948857],9040,31605,3357
2421,[03:57:16.5149730],9596,28196,4155
2422,[03:57:16.5350369],9737,27460,2836
2423,[03:57:16.5552413],10676,29223,3517
2424,[03:57:16.5752305],8059,32358,2666
2425,[03:57:16.5953010],10699,27680,3196
2426,[03:57:16.6153905],10344,32617,5058
2427,[03:57:16.6352728],11032,35020,3726
2428,[03:57:16.6553474],10219,29822,2168
2429,[03:57:16.6756804],9085,28274,5183
2430,[03:57:16.6955407],7436,25755,2844
2431,[03:57:16.7157271],8660,29476,4497
2432,[03:57:16.7357668],10258,34741,3531
2433,[03:57:16.7560190],9525,32704,3687
2434,[03:57:16.7760512],9184,32310,3912
2435,[03:57:16.7960906],11498,32686,3574
2436,[03:57:16.8160726],11423,34488,3050
2437,[03:57:16.8361411],9260,32760,3903
2438,[03:57:16.8562353],8060,33052,3200
2439,[03:57:16.8767636],9607,33943,4413
2440,[03:57:16.8964341],10195,33971,4674
2441,[03:57:16.9166036],10533,32923,4419
2442,[03:57:16.9365297],12041,32850,2838
2443,[03:57:16.9566438],11950,33172,4809
2444,[03:57:16.9767330],11862,39626,3940
2445,[03:57:16.9968184],8769,39568,4869
2446,[03:57:17.0168729],10472,33373,3287
2447,[03:57:17.0370233],10672,34253,3903
2448,[03:57:17.0571166],10010,34312,2669
